"행정구역","2025년12월_계_총인구수","2025년12월_계_연령구간인구수","2025년12월_계_0~9세","2025년12월_계_10~19세","2025년12월_계_20~29세","2025년12월_계_30~39세","2025년12월_계_40~49세","2025년12월_계_50~59세","2025년12월_계_60~69세","2025년12월_계_70~79세","2025년12월_계_80~89세","2025년12월_계_90~99세","2025년12월_계_100세 이상","2025년12월_남_총인구수","2025년12월_남_연령구간인구수","2025년12월_남_0~9세","2025년12월_남_10~19세","2025년12월_남_20~29세","2025년12월_남_30~39세","2025년12월_남_40~49세","2025년12월_남_50~59세","2025년12월_남_60~69세","2025년12월_남_70~79세","2025년12월_남_80~89세","2025년12월_남_90~99세","2025년12월_남_100세 이상","2025년12월_여_총인구수","2025년12월_여_연령구간인구수","2025년12월_여_0~9세","2025년12월_여_10~19세","2025년12월_여_20~29세","2025년12월_여_30~39세","2025년12월_여_40~49세","2025년12월_여_50~59세","2025년12월_여_60~69세","2025년12월_여_70~79세","2025년12월_여_80~89세","2025년12월_여_90~99세","2025년12월_여_100세 이상"
"충청북도 진천군 이월면(4375035000)","6,445","6,445","148","329","496","537","666","1,170","1,627","859","493","116","4","3,475","3,475","74","175","320","331","386","645","902","442","171","29","0","2,970","2,970","74","154","176","206","280","525","725","417","322","87","4"
"충청북도 진천군 광혜원면(4375037000)","10,562","10,562","433","1,023","1,015","1,172","1,621","2,164","1,895","745","422","71","1","5,820","5,820","233","510","624","741","918","1,221","1,056","350","152","15","0","4,742","4,742","200","513","391","431","703","943","839","395","270","56","1"
"충청북도 괴산군 (4376000000)","38,293","38,293","1,118","1,900","2,341","2,207","3,273","6,508","10,320","6,347","3,622","641","16","19,771","19,771","580","981","1,356","1,250","1,792","3,564","5,573","3,201","1,332","141","1","18,522","18,522","538","919","985","957","1,481","2,944","4,747","3,146","2,290","500","15"
"충청북도 괴산군 괴산읍(4376025000)","9,691","9,691","427","872","1,011","836","1,258","1,727","1,762","1,122","576","94","6","4,980","4,980","222","457","582","453","642","962","916","520","208","18","0","4,711","4,711","205","415","429","383","616","765","846","602","368","76","6"
"충청북도 괴산군 감물면(4376031000)","2,107","2,107","58","103","95","93","158","311","647","367","218","55","2","1,085","1,085","24","52","56","55","84","167","349","193","92","12","1","1,022","1,022","34","51","39","38","74","144","298","174","126","43","1"
"충청북도 괴산군 장연면(4376032000)","2,004","2,004","37","64","70","85","123","343","674","360","210","38","0","1,038","1,038","16","32","39","53","68","192","379","176","79","4","0","966","966","21","32","31","32","55","151","295","184","131","34","0"
"충청북도 괴산군 연풍면(4376033000)","2,316","2,316","44","75","97","102","155","373","700","450","278","41","1","1,216","1,216","21","36","58","58","93","207","372","246","115","10","0","1,100","1,100","23","39","39","44","62","166","328","204","163","31","1"
"충청북도 괴산군 칠성면(4376034000)","3,278","3,278","98","123","193","176","272","619","898","493","350","56","0","1,657","1,657","44","52","105","106","154","339","484","249","112","12","0","1,621","1,621","54","71","88","70","118","280","414","244","238","44","0"
"충청북도 괴산군 문광면(4376035000)","2,282","2,282","41","98","114","127","159","415","641","404","233","50","0","1,195","1,195","23","51","67","73","97","223","352","213","84","12","0","1,087","1,087","18","47","47","54","62","192","289","191","149","38","0"
"충청북도 괴산군 청천면(4376036000)","5,381","5,381","109","178","221","230","336","901","1,721","1,038","560","86","1","2,764","2,764","53","97","125","136","192","466","932","539","203","21","0","2,617","2,617","56","81","96","94","144","435","789","499","357","65","1"
"충청북도 괴산군 청안면(4376037000)","3,505","3,505","123","117","176","175","250","588","1,020","627","364","62","3","1,819","1,819","67","61","112","92","146","340","549","322","121","9","0","1,686","1,686","56","56","64","83","104","248","471","305","243","53","3"
"충청북도 괴산군 사리면(4376039000)","2,691","2,691","57","86","160","151","190","462","724","494","311","54","2","1,396","1,396","35","39","93","83","107","259","418","236","116","10","0","1,295","1,295","22","47","67","68","83","203","306","258","195","44","2"
"충청북도 괴산군 소수면(4376040000)","2,288","2,288","69","84","90","116","179","343","711","438","213","45","0","1,175","1,175","38","45","51","67","96","179","372","232","82","13","0","1,113","1,113","31","39","39","49","83","164","339","206","131","32","0"
"충청북도 괴산군 불정면(4376041000)","2,750","2,750","55","100","114","116","193","426","822","554","309","60","1","1,446","1,446","37","59","68","74","113","230","450","275","120","20","0","1,304","1,304","18","41","46","42","80","196","372","279","189","40","1"
"충청북도 음성군 (4377000000)","94,280","94,280","4,168","7,322","8,104","9,644","12,230","17,668","18,911","9,982","5,212","1,007","32","50,353","50,353","2,136","3,874","4,666","5,639","6,801","9,812","10,267","4,948","1,972","228","10","43,927","43,927","2,032","3,448","3,438","4,005","5,429","7,856","8,644","5,034","3,240","779","22"
"충청북도 음성군 음성읍(4377025000)","15,620","15,620","552","1,128","1,174","1,239","1,787","2,899","3,513","2,090","1,046","188","4","8,057","8,057","268","590","676","688","990","1,552","1,853","993","400","46","1","7,563","7,563","284","538","498","551","797","1,347","1,660","1,097","646","142","3"
"충청북도 음성군 금왕읍(4377025300)","18,884","18,884","733","1,630","1,783","1,753","2,557","3,903","3,708","1,760","914","138","5","10,200","10,200","401","900","1,065","1,011","1,432","2,174","2,017","834","327","37","2","8,684","8,684","332","730","718","742","1,125","1,729","1,691","926","587","101","3"
"충청북도 음성군 소이면(4377031000)","2,710","2,710","35","84","110","136","177","377","788","553","360","89","1","1,443","1,443","18","45","79","94","113","214","440","275","138","27","0","1,267","1,267","17","39","31","42","64","163","348","278","222","62","1"
"충청북도 음성군 원남면(4377032000)","2,994","2,994","42","150","103","141","174","438","902","604","353","86","1","1,586","1,586","18","78","70","90","109","253","485","323","144","16","0","1,408","1,408","24","72","33","51","65","185","417","281","209","70","1"
"충청북도 음성군 맹동면(4377033000)","13,790","13,790","1,018","1,497","1,372","2,279","2,390","2,105","1,705","918","428","74","4","7,314","7,314","529","791","729","1,291","1,255","1,176","899","472","156","16","0","6,476","6,476","489","706","643","988","1,135","929","806","446","272","58","4"
"충청북도 음성군 맹동면혁신도시출장소(4377033500)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"충청북도 음성군 대소면(4377034000)","20,391","20,391","1,237","1,683","2,087","2,700","3,154","4,318","3,216","1,278","613","101","4","11,053","11,053","618","891","1,176","1,600","1,729","2,347","1,797","654","216","24","1","9,338","9,338","619","792","911","1,100","1,425","1,971","1,419","624","397","77","3"
"충청북도 음성군 삼성면(4377035000)","6,057","6,057","142","276","373","397","580","1,178","1,661","857","486","103","4","3,404","3,404","81","155","231","275","370","706","943","432","185","24","2","2,653","2,653","61","121","142","122","210","472","718","425","301","79","2"
"충청북도 음성군 생극면(4377036000)","4,281","4,281","85","203","234","267","382","789","1,174","650","399","94","4","2,357","2,357","53","102","154","179","236","465","670","326","160","10","2","1,924","1,924","32","101","80","88","146","324","504","324","239","84","2"
"충청북도 음성군 감곡면(4377037000)","9,553","9,553","324","671","868","732","1,029","1,661","2,244","1,272","613","134","5","4,939","4,939","150","322","486","411","567","925","1,163","639","246","28","2","4,614","4,614","174","349","382","321","462","736","1,081","633","367","106","3"
"충청북도 단양군 (4380000000)","26,812","26,812","754","1,550","1,557","1,595","2,396","4,633","7,214","4,403","2,342","359","9","13,707","13,707","374","840","921","897","1,287","2,529","3,775","2,145","853","85","1","13,105","13,105","380","710","636","698","1,109","2,104","3,439","2,258","1,489","274","8"
"충청북도 단양군 단양읍(4380025000)","10,005","10,005","466","867","814","875","1,237","1,803","2,065","1,186","592","97","3","5,064","5,064","242","454","469","481","627","976","1,034","538","214","29","0","4,941","4,941","224","413","345","394","610","827","1,031","648","378","68","3"
"충청북도 단양군 매포읍(4380025300)","4,746","4,746","132","294","343","294","457","907","1,050","789","423","56","1","2,488","2,488","65","165","219","182","261","516","553","361","157","9","0","2,258","2,258","67","129","124","112","196","391","497","428","266","47","1"
"충청북도 단양군 대강면(4380031000)","2,284","2,284","38","76","76","74","124","355","753","473","269","46","0","1,126","1,126","16","39","39","34","68","194","407","228","88","13","0","1,158","1,158","22","37","37","40","56","161","346","245","181","33","0"
"충청북도 단양군 가곡면(4380032000)","1,942","1,942","25","76","75","70","113","296","649","391","216","30","1","1,033","1,033","10","47","50","37","72","157","344","217","91","8","0","909","909","15","29","25","33","41","139","305","174","125","22","1"
"충청북도 단양군 영춘면(4380033000)","3,026","3,026","44","116","102","89","217","543","940","600","330","45","0","1,446","1,446","21","69","58","53","98","267","464","287","120","9","0","1,580","1,580","23","47","44","36","119","276","476","313","210","36","0"
"충청북도 단양군 어상천면(4380034000)","1,815","1,815","18","43","47","61","94","288","673","368","196","26","1","1,010","1,010","7","26","29","37","63","169","383","206","86","4","0","805","805","11","17","18","24","31","119","290","162","110","22","1"
"충청북도 단양군 적성면(4380035000)","1,449","1,449","18","19","33","66","75","200","543","309","153","30","3","754","754","9","10","17","34","54","112","295","159","54","9","1","695","695","9","9","16","32","21","88","248","150","99","21","2"
"충청북도 단양군 단성면(4380036000)","1,545","1,545","13","59","67","66","79","241","541","287","163","29","0","786","786","4","30","40","39","44","138","295","149","43","4","0","759","759","9","29","27","27","35","103","246","138","120","25","0"
"충청남도  (4400000000)","2,136,753","2,136,753","126,480","202,673","212,177","252,555","313,704","352,375","340,557","203,653","109,157","22,955","467","1,097,059","1,097,059","64,839","104,636","117,259","138,811","167,301","187,045","174,513","97,157","39,815","5,608","75","1,039,694","1,039,694","61,641","98,037","94,918","113,744","146,403","165,330","166,044","106,496","69,342","17,347","392"
"충청남도 천안시 (4413000000)","664,322","664,322","43,782","67,995","85,358","98,368","109,351","111,113","86,756","40,008","18,145","3,379","67","340,764","340,764","22,475","34,879","45,389","53,563","57,568","56,536","44,024","18,916","6,636","770","8","323,558","323,558","21,307","33,116","39,969","44,805","51,783","54,577","42,732","21,092","11,509","2,609","59"
"충청남도 천안시 동남구 (4413100000)","262,470","262,470","14,566","25,063","32,351","33,137","39,245","45,895","40,647","20,341","9,381","1,804","40","133,012","133,012","7,452","12,844","17,005","18,040","20,319","23,332","20,399","9,687","3,509","420","5","129,458","129,458","7,114","12,219","15,346","15,097","18,926","22,563","20,248","10,654","5,872","1,384","35"
"충청남도 천안시 동남구 목천읍(4413125000)","21,963","21,963","747","1,976","2,254","1,826","3,095","4,784","3,985","1,982","1,083","222","9","11,277","11,277","393","1,034","1,268","1,039","1,598","2,522","2,051","925","389","56","2","10,686","10,686","354","942","986","787","1,497","2,262","1,934","1,057","694","166","7"
"충청남도 천안시 동남구 풍세면(4413131000)","10,628","10,628","789","568","1,208","1,850","1,531","1,658","1,743","801","396","83","1","5,597","5,597","405","296","677","1,048","844","860","877","428","147","15","0","5,031","5,031","384","272","531","802","687","798","866","373","249","68","1"
"충청남도 천안시 동남구 광덕면(4413132000)","3,956","3,956","52","133","195","247","316","656","1,167","729","358","101","2","1,988","1,988","24","74","116","141","173","337","612","353","138","20","0","1,968","1,968","28","59","79","106","143","319","555","376","220","81","2"
"충청남도 천안시 동남구 북면(4413133000)","4,033","4,033","60","150","247","244","387","711","1,174","648","332","78","2","2,104","2,104","29","80","145","149","228","398","593","329","134","19","0","1,929","1,929","31","70","102","95","159","313","581","319","198","59","2"
"충청남도 천안시 동남구 성남면(4413134000)","2,770","2,770","40","92","186","110","215","462","769","542","286","67","1","1,471","1,471","21","45","108","63","128","276","428","277","111","14","0","1,299","1,299","19","47","78","47","87","186","341","265","175","53","1"
"충청남도 천안시 동남구 수신면(4413135000)","2,037","2,037","17","65","123","135","158","333","568","356","242","40","0","1,144","1,144","7","32","78","99","109","218","325","183","81","12","0","893","893","10","33","45","36","49","115","243","173","161","28","0"
"충청남도 천안시 동남구 병천면(4413136000)","5,863","5,863","125","287","657","449","618","1,042","1,344","826","412","102","1","3,202","3,202","61","153","436","288","381","587","700","421","149","26","0","2,661","2,661","64","134","221","161","237","455","644","405","263","76","1"
"충청남도 천안시 동남구 동면(4413137000)","1,900","1,900","11","35","84","70","113","285","587","408","252","52","3","1,041","1,041","4","23","51","48","82","179","336","217","88","13","0","859","859","7","12","33","22","31","106","251","191","164","39","3"
"충청남도 천안시 동남구 중앙동(4413151000)","4,518","4,518","128","186","352","433","478","780","1,028","728","358","47","0","2,374","2,374","54","99","178","255","288","474","531","350","130","15","0","2,144","2,144","74","87","174","178","190","306","497","378","228","32","0"
