"행정구역","2023년12월_계_총인구수","2023년12월_계_연령구간인구수","2023년12월_계_0~9세","2023년12월_계_10~19세","2023년12월_계_20~29세","2023년12월_계_30~39세","2023년12월_계_40~49세","2023년12월_계_50~59세","2023년12월_계_60~69세","2023년12월_계_70~79세","2023년12월_계_80~89세","2023년12월_계_90~99세","2023년12월_계_100세 이상","2023년12월_남_총인구수","2023년12월_남_연령구간인구수","2023년12월_남_0~9세","2023년12월_남_10~19세","2023년12월_남_20~29세","2023년12월_남_30~39세","2023년12월_남_40~49세","2023년12월_남_50~59세","2023년12월_남_60~69세","2023년12월_남_70~79세","2023년12월_남_80~89세","2023년12월_남_90~99세","2023년12월_남_100세 이상","2023년12월_여_총인구수","2023년12월_여_연령구간인구수","2023년12월_여_0~9세","2023년12월_여_10~19세","2023년12월_여_20~29세","2023년12월_여_30~39세","2023년12월_여_40~49세","2023년12월_여_50~59세","2023년12월_여_60~69세","2023년12월_여_70~79세","2023년12월_여_80~89세","2023년12월_여_90~99세","2023년12월_여_100세 이상"
"서울특별시 강동구 상일제2동(1174052600)","11,736","11,736","1,002","1,342","1,534","1,659","1,784","1,756","1,327","879","378","72","3","5,454","5,454","501","685","685","779","848","835","576","378","148","17","2","6,282","6,282","501","657","849","880","936","921","751","501","230","55","1"
"서울특별시 강동구 명일제1동(1174053000)","25,278","25,278","2,024","2,343","2,720","3,750","4,144","3,901","3,742","1,932","618","100","4","12,362","12,362","1,037","1,264","1,410","1,846","1,995","1,890","1,707","939","257","16","1","12,916","12,916","987","1,079","1,310","1,904","2,149","2,011","2,035","993","361","84","3"
"서울특별시 강동구 명일제2동(1174054000)","17,036","17,036","933","2,380","2,119","1,796","2,939","2,672","2,505","1,268","347","74","3","8,302","8,302","476","1,321","1,016","851","1,299","1,333","1,164","688","141","13","0","8,734","8,734","457","1,059","1,103","945","1,640","1,339","1,341","580","206","61","3"
"서울특별시 강동구 고덕제1동(1174055000)","23,985","23,985","2,183","3,898","1,966","2,442","5,302","3,434","2,865","1,311","475","106","3","12,212","12,212","1,204","2,192","1,066","1,142","2,559","1,815","1,361","654","195","24","0","11,773","11,773","979","1,706","900","1,300","2,743","1,619","1,504","657","280","82","3"
"서울특별시 강동구 고덕제2동(1174056000)","22,773","22,773","2,404","2,354","2,052","3,441","4,411","3,220","2,954","1,419","455","62","1","11,460","11,460","1,243","1,279","1,044","1,644","2,264","1,601","1,446","712","208","18","1","11,313","11,313","1,161","1,075","1,008","1,797","2,147","1,619","1,508","707","247","44","0"
"서울특별시 강동구 암사제1동(1174057000)","33,729","33,729","1,711","2,321","4,284","4,863","5,142","5,794","5,397","2,893","1,169","153","2","16,694","16,694","855","1,171","2,229","2,541","2,662","2,838","2,602","1,289","476","31","0","17,035","17,035","856","1,150","2,055","2,322","2,480","2,956","2,795","1,604","693","122","2"
"서울특별시 강동구 암사제2동(1174058000)","14,874","14,874","1,141","986","1,767","2,633","2,316","2,270","2,061","1,179","455","65","1","7,179","7,179","588","507","824","1,287","1,174","1,085","955","553","193","13","0","7,695","7,695","553","479","943","1,346","1,142","1,185","1,106","626","262","52","1"
"서울특별시 강동구 암사제3동(1174059000)","17,172","17,172","1,514","1,928","1,769","2,039","3,129","2,598","2,387","1,280","450","71","7","8,432","8,432","793","1,022","892","947","1,521","1,277","1,107","644","211","15","3","8,740","8,740","721","906","877","1,092","1,608","1,321","1,280","636","239","56","4"
"서울특별시 강동구 천호제1동(1174060000)","25,971","25,971","1,128","1,518","3,280","3,852","3,683","4,342","4,581","2,494","974","115","4","12,750","12,750","574","763","1,634","2,045","1,908","2,121","2,173","1,119","397","16","0","13,221","13,221","554","755","1,646","1,807","1,775","2,221","2,408","1,375","577","99","4"
"서울특별시 강동구 천호제2동(1174061000)","32,786","32,786","1,447","1,629","4,627","6,033","4,716","5,100","5,171","2,802","1,131","125","5","15,984","15,984","733","839","2,109","3,066","2,415","2,511","2,516","1,285","473","37","0","16,802","16,802","714","790","2,518","2,967","2,301","2,589","2,655","1,517","658","88","5"
"서울특별시 강동구 천호제3동(1174062000)","26,054","26,054","1,132","1,066","4,250","5,053","3,493","3,876","4,085","2,081","890","120","8","12,565","12,565","583","550","1,794","2,449","1,816","1,970","2,019","997","359","28","0","13,489","13,489","549","516","2,456","2,604","1,677","1,906","2,066","1,084","531","92","8"
"서울특별시 강동구 성내제1동(1174064000)","19,391","19,391","1,315","1,585","2,485","2,971","3,249","2,959","2,702","1,501","553","68","3","9,275","9,275","693","806","1,192","1,407","1,575","1,405","1,236","697","242","21","1","10,116","10,116","622","779","1,293","1,564","1,674","1,554","1,466","804","311","47","2"
"서울특별시 강동구 성내제2동(1174065000)","23,505","23,505","843","1,035","3,937","4,403","3,066","3,456","3,740","2,086","839","97","3","11,456","11,456","465","525","1,663","2,274","1,608","1,753","1,805","970","360","33","0","12,049","12,049","378","510","2,274","2,129","1,458","1,703","1,935","1,116","479","64","3"
"서울특별시 강동구 성내제3동(1174066000)","22,437","22,437","981","1,490","3,266","3,313","3,358","3,804","3,504","1,920","722","74","5","10,963","10,963","527","865","1,665","1,704","1,626","1,818","1,554","900","290","12","2","11,474","11,474","454","625","1,601","1,609","1,732","1,986","1,950","1,020","432","62","3"
"서울특별시 강동구 길동(1174068500)","44,675","44,675","2,010","2,612","6,325","7,184","6,470","7,150","7,415","3,895","1,396","208","10","21,757","21,757","1,049","1,369","2,955","3,670","3,318","3,463","3,456","1,858","570","46","3","22,918","22,918","961","1,243","3,370","3,514","3,152","3,687","3,959","2,037","826","162","7"
"서울특별시 강동구 둔촌제1동(1174069000)","52","52","1","4","6","8","11","9","9","3","1","0","0","29","29","0","2","4","5","4","6","6","1","1","0","0","23","23","1","2","2","3","7","3","3","2","0","0","0"
"서울특별시 강동구 둔촌제2동(1174070000)","24,297","24,297","1,520","1,849","3,124","3,706","3,504","3,922","3,894","1,934","716","125","3","11,891","11,891","760","1,008","1,536","1,885","1,756","1,871","1,808","946","293","28","0","12,406","12,406","760","841","1,588","1,821","1,748","2,051","2,086","988","423","97","3"
"부산광역시  (2600000000)","3,293,362","3,293,362","194,403","263,339","377,587","390,659","484,716","541,925","560,720","320,407","141,906","17,268","432","1,605,431","1,605,431","99,689","135,082","193,992","201,309","244,820","264,670","264,259","144,256","53,412","3,880","62","1,687,931","1,687,931","94,714","128,257","183,595","189,350","239,896","277,255","296,461","176,151","88,494","13,388","370"
"부산광역시 중구 (2611000000)","38,619","38,619","875","1,662","5,395","4,259","4,408","6,343","7,761","5,107","2,457","333","19","18,703","18,703","480","813","2,571","2,278","2,362","3,309","3,705","2,202","904","78","1","19,916","19,916","395","849","2,824","1,981","2,046","3,034","4,056","2,905","1,553","255","18"
"부산광역시 중구 중앙동(2611051000)","3,077","3,077","42","54","876","759","334","337","353","214","87","21","0","1,415","1,415","23","23","317","356","178","188","187","104","36","3","0","1,662","1,662","19","31","559","403","156","149","166","110","51","18","0"
"부산광역시 중구 동광동(2611052000)","2,473","2,473","55","96","214","224","266","409","571","408","204","23","3","1,248","1,248","30","37","116","136","149","217","289","192","78","4","0","1,225","1,225","25","59","98","88","117","192","282","216","126","19","3"
"부산광역시 중구 대청동(2611053000)","5,799","5,799","129","271","823","581","689","946","1,192","735","370","60","3","2,745","2,745","76","132","400","310","349","474","554","294","146","10","0","3,054","3,054","53","139","423","271","340","472","638","441","224","50","3"
"부산광역시 중구 보수동(2611054500)","10,296","10,296","272","473","1,573","1,052","1,163","1,697","2,047","1,285","646","81","7","4,917","4,917","139","227","741","553","627","865","961","548","234","22","0","5,379","5,379","133","246","832","499","536","832","1,086","737","412","59","7"
"부산광역시 중구 부평동(2611056000)","4,214","4,214","68","168","447","397","477","710","958","659","290","39","1","2,004","2,004","40","91","218","224","255","374","417","284","97","4","0","2,210","2,210","28","77","229","173","222","336","541","375","193","35","1"
"부산광역시 중구 광복동(2611057000)","923","923","25","37","71","73","109","167","230","135","63","12","1","470","470","13","19","39","38","55","100","112","59","29","6","0","453","453","12","18","32","35","54","67","118","76","34","6","1"
"부산광역시 중구 남포동(2611058000)","807","807","7","22","39","59","69","163","248","142","52","6","0","467","467","7","10","26","32","42","107","149","75","16","3","0","340","340","0","12","13","27","27","56","99","67","36","3","0"
"부산광역시 중구 영주제1동(2611059000)","4,408","4,408","116","179","732","581","556","704","741","518","243","37","1","2,256","2,256","58","97","376","336","322","373","368","232","83","11","0","2,152","2,152","58","82","356","245","234","331","373","286","160","26","1"
"부산광역시 중구 영주제2동(2611060000)","6,622","6,622","161","362","620","533","745","1,210","1,421","1,011","502","54","3","3,181","3,181","94","177","338","293","385","611","668","414","185","15","1","3,441","3,441","67","185","282","240","360","599","753","597","317","39","2"
"부산광역시 서구 (2614000000)","104,089","104,089","4,886","7,001","12,227","10,377","13,487","16,868","19,387","12,627","6,385","828","16","50,028","50,028","2,551","3,577","5,879","5,301","6,864","8,580","9,208","5,556","2,334","172","6","54,061","54,061","2,335","3,424","6,348","5,076","6,623","8,288","10,179","7,071","4,051","656","10"
"부산광역시 서구 동대신제1동(2614051000)","5,307","5,307","317","334","564","611","714","861","922","606","333","44","1","2,570","2,570","156","181","267","320","380","440","440","265","114","6","1","2,737","2,737","161","153","297","291","334","421","482","341","219","38","0"
"부산광역시 서구 동대신제2동(2614052000)","6,737","6,737","207","410","633","507","793","1,175","1,384","996","554","78","0","3,264","3,264","108","198","332","274","417","605","637","452","220","21","0","3,473","3,473","99","212","301","233","376","570","747","544","334","57","0"
"부산광역시 서구 동대신제3동(2614053000)","7,368","7,368","342","495","1,146","751","926","1,113","1,255","830","442","64","4","3,449","3,449","189","244","519","389","458","560","573","333","169","14","1","3,919","3,919","153","251","627","362","468","553","682","497","273","50","3"
"부산광역시 서구 서대신제1동(2614054000)","14,903","14,903","1,153","1,269","1,672","1,867","2,410","2,239","2,069","1,395","729","100","0","7,050","7,050","609","659","794","896","1,163","1,076","961","589","278","25","0","7,853","7,853","544","610","878","971","1,247","1,163","1,108","806","451","75","0"
"부산광역시 서구 서대신제3동(2614056000)","7,507","7,507","440","753","788","740","1,105","1,274","1,241","738","366","60","2","3,411","3,411","215","360","370","353","498","592","553","322","130","17","1","4,096","4,096","225","393","418","387","607","682","688","416","236","43","1"
"부산광역시 서구 서대신제4동(2614057000)","7,214","7,214","456","753","737","683","1,089","1,206","1,213","688","341","46","2","3,504","3,504","255","409","388","326","507","583","576","317","134","8","1","3,710","3,710","201","344","349","357","582","623","637","371","207","38","1"
"부산광역시 서구 부민동(2614059000)","7,358","7,358","325","537","1,518","835","909","1,051","1,155","648","334","44","2","3,487","3,487","166","285","663","409","458","535","540","303","122","6","0","3,871","3,871","159","252","855","426","451","516","615","345","212","38","2"
"부산광역시 서구 아미동(2614061500)","6,389","6,389","89","205","807","593","588","995","1,405","1,060","568","77","2","3,174","3,174","44","115","370","327","345","568","731","477","181","15","1","3,215","3,215","45","90","437","266","243","427","674","583","387","62","1"
"부산광역시 서구 초장동(2614063000)","3,903","3,903","85","137","315","266","438","667","902","649","398","46","0","1,955","1,955","39","65","173","154","248","392","453","296","126","9","0","1,948","1,948","46","72","142","112","190","275","449","353","272","37","0"
"부산광역시 서구 충무동(2614064000)","9,607","9,607","371","473","1,279","1,026","1,166","1,586","1,891","1,182","576","56","1","4,542","4,542","193","234","549","526","590","829","881","508","218","13","1","5,065","5,065","178","239","730","500","576","757","1,010","674","358","43","0"
"부산광역시 서구 남부민제1동(2614065000)","4,524","4,524","102","146","361","359","452","797","1,082","778","399","47","1","2,282","2,282","47","71","191","214","255","447","536","359","152","10","0","2,242","2,242","55","75","170","145","197","350","546","419","247","37","1"
"부산광역시 서구 남부민제2동(2614066000)","8,067","8,067","178","376","652","577","886","1,376","1,890","1,415","647","69","1","3,994","3,994","101","193","374","312","489","755","915","620","225","10","0","4,073","4,073","77","183","278","265","397","621","975","795","422","59","1"
"부산광역시 서구 암남동(2614068000)","15,205","15,205","821","1,113","1,755","1,562","2,011","2,528","2,978","1,642","698","97","0","7,346","7,346","429","563","889","801","1,056","1,198","1,412","715","265","18","0","7,859","7,859","392","550","866","761","955","1,330","1,566","927","433","79","0"
"부산광역시 동구 (2617000000)","87,792","87,792","3,978","4,658","9,323","10,998","11,404","14,183","16,077","10,899","5,580","679","13","42,736","42,736","2,035","2,387","4,508","5,778","6,164","7,371","7,624","4,731","1,980","155","3","45,056","45,056","1,943","2,271","4,815","5,220","5,240","6,812","8,453","6,168","3,600","524","10"
"부산광역시 동구 초량제1동(2617051000)","4,828","4,828","122","256","647","552","627","813","871","622","292","26","0","2,424","2,424","55","129","315","313","352","461","413","271","110","5","0","2,404","2,404","67","127","332","239","275","352","458","351","182","21","0"
"부산광역시 동구 초량제2동(2617052000)","5,299","5,299","115","231","517","485","613","908","1,125","848","399","57","1","2,616","2,616","63","121","243","285","340","503","543","365","138","14","1","2,683","2,683","52","110","274","200","273","405","582","483","261","43","0"
"부산광역시 동구 초량제3동(2617053000)","12,500","12,500","1,136","820","1,712","2,367","2,077","1,769","1,471","752","348","45","3","6,059","6,059","585","430","718","1,144","1,079","892","732","336","128","14","1","6,441","6,441","551","390","994","1,223","998","877","739","416","220","31","2"
"부산광역시 동구 초량제6동(2617055000)","5,398","5,398","110","316","440","411","631","906","1,117","890","505","71","1","2,625","2,625","56","167","253","227","337","488","522","380","180","15","0","2,773","2,773","54","149","187","184","294","418","595","510","325","56","1"
"부산광역시 동구 수정제1동(2617056000)","3,951","3,951","145","274","435","357","533","640","704","560","264","39","0","1,878","1,878","80","131","222","186","274","344","300","229","104","8","0","2,073","2,073","65","143","213","171","259","296","404","331","160","31","0"
"부산광역시 동구 수정제2동(2617057000)","9,135","9,135","318","491","864","1,053","1,084","1,509","1,823","1,300","627","65","1","4,333","4,333","160","263","388","567","573","755","831","558","227","11","0","4,802","4,802","158","228","476","486","511","754","992","742","400","54","1"
"부산광역시 동구 수정제4동(2617059000)","3,550","3,550","66","140","282","251","333","618","750","647","420","43","0","1,739","1,739","38","76","167","134","203","336","379","258","136","12","0","1,811","1,811","28","64","115","117","130","282","371","389","284","31","0"
