"행정구역","2022년12월_전체세대","2022년12월_1인세대","2022년12월_2인세대","2022년12월_3인세대","2022년12월_4인세대","2022년12월_5인세대","2022년12월_6인세대","2022년12월_7인세대","2022년12월_8인세대","2022년12월_9인세대","2022년12월_10인이상세대"
"인천광역시 부평구 부평2동(2823752000)","7,189","3,223","1,894","1,081","769","161","45","11","2","1","2"
"인천광역시 부평구 부평3동(2823753000)","6,247","2,909","1,548","1,076","552","121","31","3","3","1","3"
"인천광역시 부평구 부평4동(2823754000)","18,610","9,077","4,323","2,870","1,829","416","79","10","2","1","3"
"인천광역시 부평구 부평5동(2823755000)","15,187","6,812","3,775","2,530","1,614","380","59","14","2","1","0"
"인천광역시 부평구 부평6동(2823756000)","7,146","3,199","1,830","1,175","738","164","31","4","1","1","3"
"인천광역시 부평구 산곡1동(2823757000)","6,343","2,274","1,700","1,293","858","176","31","6","4","0","1"
"인천광역시 부평구 산곡2동(2823758000)","10,858","2,088","2,567","2,668","2,753","619","130","29","4","0","0"
"인천광역시 부평구 산곡3동(2823758100)","8,809","2,612","2,382","1,858","1,491","347","96","14","6","2","1"
"인천광역시 부평구 산곡4동(2823758200)","6,600","1,559","1,731","1,561","1,360","313","56","12","7","0","1"
"인천광역시 부평구 청천1동(2823759100)","3,361","1,528","886","521","320","86","17","0","3","0","0"
"인천광역시 부평구 청천2동(2823759200)","14,676","4,543","3,882","3,165","2,446","509","97","27","7","0","0"
"인천광역시 부평구 갈산1동(2823764100)","7,373","2,739","1,952","1,471","952","216","37","4","2","0","0"
"인천광역시 부평구 갈산2동(2823764200)","8,137","3,089","2,076","1,465","1,121","293","68","17","6","1","1"
"인천광역시 부평구 삼산1동(2823764600)","13,850","4,579","3,522","2,825","2,387","457","68","11","1","0","0"
"인천광역시 부평구 삼산2동(2823764800)","10,239","2,122","2,340","2,422","2,682","590","69","10","4","0","0"
"인천광역시 부평구 부개1동(2823765000)","8,069","3,419","2,266","1,297","827","200","46","10","3","0","1"
"인천광역시 부평구 부개2동(2823766000)","8,391","2,723","2,208","1,706","1,383","301","57","11","2","0","0"
"인천광역시 부평구 부개3동(2823766100)","12,286","3,685","3,107","2,672","2,302","426","74","15","3","2","0"
"인천광역시 부평구 일신동(2823767000)","5,150","1,593","1,433","1,110","766","210","25","11","0","0","2"
"인천광역시 부평구 십정1동(2823768000)","11,208","4,135","3,229","2,113","1,381","282","55","8","3","2","0"
"인천광역시 부평구 십정2동(2823769000)","11,476","5,648","2,782","1,626","1,085","264","51","14","6","0","0"
"인천광역시 계양구 (2824500000)","127,201","45,726","32,381","24,763","19,118","4,268","726","158","40","9","12"
"인천광역시 계양구 효성1동(2824560100)","11,746","3,843","3,188","2,412","1,794","425","70","12","2","0","0"
"인천광역시 계양구 효성2동(2824560200)","11,710","3,394","3,164","2,593","2,003","452","78","23","3","0","0"
"인천광역시 계양구 계산1동(2824561100)","9,972","5,094","2,363","1,394","892","182","39","7","1","0","0"
"인천광역시 계양구 계산2동(2824561200)","7,841","3,777","1,945","1,181","740","154","32","6","4","0","2"
"인천광역시 계양구 계산3동(2824561300)","8,567","3,222","2,340","1,640","1,081","244","31","7","2","0","0"
"인천광역시 계양구 계산4동(2824561400)","9,198","3,154","1,626","1,871","2,044","429","57","15","1","1","0"
"인천광역시 계양구 작전1동(2824562100)","11,144","3,274","2,945","2,429","2,022","394","64","9","5","2","0"
"인천광역시 계양구 작전2동(2824562200)","8,921","3,457","2,461","1,647","1,087","215","38","9","7","0","0"
"인천광역시 계양구 작전서운동(2824564000)","14,090","4,375","3,402","3,042","2,584","556","97","29","3","1","1"
"인천광역시 계양구 계양1동(2824571000)","8,447","2,669","2,247","1,741","1,359","337","70","10","7","2","5"
"인천광역시 계양구 계양2동(2824572000)","15,577","6,683","4,045","2,666","1,701","400","61","14","3","1","3"
"인천광역시 계양구 계양3동(2824573000)","9,988","2,784","2,655","2,147","1,811","480","89","17","2","2","1"
"인천광역시 서구 (2826000000)","248,741","85,281","57,512","50,229","43,539","9,958","1,710","378","90","23","21"
"인천광역시 서구 검암경서동(2826051500)","20,054","7,605","4,718","3,777","3,059","714","136","27","12","4","2"
"인천광역시 서구 연희동(2826053000)","18,878","8,154","4,552","3,214","2,312","542","81","16","5","1","1"
"인천광역시 서구 청라1동(2826053600)","11,836","3,457","2,168","2,702","2,744","629","102","24","8","1","1"
"인천광역시 서구 청라2동(2826053700)","17,977","4,821","3,412","3,983","4,554","980","163","48","8","5","3"
"인천광역시 서구 청라3동(2826053900)","12,691","3,316","2,293","2,976","3,175","763","130","30","5","2","1"
"인천광역시 서구 가정1동(2826054200)","15,139","5,069","3,370","3,225","2,796","573","83","20","3","0","0"
"인천광역시 서구 가정2동(2826054300)","2,955","1,172","816","528","358","61","17","3","0","0","0"
"인천광역시 서구 가정3동(2826054400)","4,341","1,744","1,127","786","529","121","29","2","3","0","0"
"인천광역시 서구 석남1동(2826055000)","10,786","4,825","2,788","1,749","1,067","298","45","13","0","1","0"
"인천광역시 서구 석남2동(2826056000)","6,058","2,504","1,690","1,025","646","153","29","10","1","0","0"
"인천광역시 서구 석남3동(2826056100)","6,609","2,877","1,751","1,098","677","174","21","7","2","1","1"
"인천광역시 서구 신현원창동(2826057500)","12,807","4,051","3,260","2,667","2,179","529","93","19","7","0","2"
"인천광역시 서구 가좌1동(2826058000)","6,485","2,956","1,737","1,032","587","148","19","3","1","1","1"
"인천광역시 서구 가좌2동(2826059000)","7,675","1,929","2,111","1,779","1,451","327","59","14","4","0","1"
"인천광역시 서구 가좌3동(2826060000)","8,091","3,452","2,258","1,343","844","156","32","4","1","1","0"
"인천광역시 서구 가좌4동(2826061000)","4,778","1,935","1,238","881","576","122","19","5","2","0","0"
"인천광역시 서구 검단동(2826068000)","15,144","6,115","3,492","2,649","2,214","552","105","14","3","0","0"
"인천광역시 서구 불로대곡동(2826069000)","9,783","3,193","2,371","1,947","1,759","417","77","13","5","1","0"
"인천광역시 서구 원당동(2826070000)","9,690","3,406","1,945","1,923","1,844","475","79","13","2","1","2"
"인천광역시 서구 당하동(2826071000)","10,714","3,113","2,360","2,459","2,214","461","77","22","7","0","1"
"인천광역시 서구 오류왕길동(2826072000)","10,257","3,240","2,442","2,056","1,935","453","108","14","3","3","3"
"인천광역시 서구 마전동(2826073000)","8,201","2,024","1,775","1,851","1,855","552","106","32","4","1","1"
"인천광역시 서구 아라동(2826074000)","17,792","4,323","3,838","4,579","4,164","758","100","25","4","0","1"
"인천광역시 강화군 (2871000000)","35,114","15,444","11,029","4,574","2,604","1,002","334","75","29","7","16"
"인천광역시 강화군 강화읍(2871025000)","10,697","4,407","2,984","1,668","1,110","383","106","24","7","5","3"
"인천광역시 강화군 선원면(2871031000)","3,634","1,386","1,090","542","414","148","47","2","4","0","1"
"인천광역시 강화군 불은면(2871032000)","2,757","1,317","925","289","137","67","16","3","2","0","1"
"인천광역시 강화군 길상면(2871033000)","3,698","1,659","1,155","468","253","103","39","12","6","0","3"
"인천광역시 강화군 화도면(2871034000)","2,456","1,195","792","242","135","56","27","6","2","0","1"
"인천광역시 강화군 양도면(2871035000)","2,221","981","781","269","100","64","15","7","1","0","3"
"인천광역시 강화군 내가면(2871036000)","1,676","785","594","177","77","19","19","4","0","1","0"
"인천광역시 강화군 하점면(2871037000)","2,099","940","720","264","96","42","22","9","4","0","2"
"인천광역시 강화군 양사면(2871038000)","1,025","497","331","116","48","19","12","1","0","0","1"
"인천광역시 강화군 송해면(2871039000)","1,680","711","598","199","106","45","17","1","2","1","0"
"인천광역시 강화군 교동면(2871040000)","1,565","743","547","172","65","26","9","3","0","0","0"
"인천광역시 강화군 삼산면(2871041000)","1,212","599","389","144","47","25","4","3","0","0","1"
"인천광역시 강화군 서도면(2871042000)","218","116","72","16","8","4","1","0","1","0","0"
"인천광역시 강화군 서도면볼음출장소(2871042500)","176","108","51","8","8","1","0","0","0","0","0"
"인천광역시 옹진군 (2872000000)","12,423","7,622","2,829","1,050","621","216","54","19","8","1","3"
"인천광역시 옹진군 북도면(2872031000)","651","355","186","60","25","16","6","2","1","0","0"
"인천광역시 옹진군 북도면장봉출장소(2872031500)","539","288","165","56","21","5","1","0","1","0","2"
"인천광역시 옹진군 백령면(2872033000)","2,987","1,897","582","224","199","63","15","4","3","0","0"
"인천광역시 옹진군 대청면(2872034000)","777","500","177","53","32","10","3","1","1","0","0"
"인천광역시 옹진군 대청면소청출장소(2872034500)","166","123","38","4","0","1","0","0","0","0","0"
"인천광역시 옹진군 덕적면(2872035000)","1,214","747","320","87","36","18","2","3","0","1","0"
"인천광역시 옹진군 영흥면(2872036000)","3,761","2,092","927","408","229","74","22","7","2","0","0"
"인천광역시 옹진군 자월면(2872037000)","587","340","169","47","21","7","1","1","0","0","1"
"인천광역시 옹진군 자월면이작출장소(2872037500)","229","133","61","21","10","4","0","0","0","0","0"
"인천광역시 옹진군 연평면(2872038000)","1,512","1,147","204","90","48","18","4","1","0","0","0"
"광주광역시  (2900000000)","652,355","265,358","154,416","110,265","93,042","24,295","3,924","759","178","51","67"
"광주광역시 동구 (2911000000)","54,072","26,531","12,811","7,699","5,255","1,387","301","58","18","3","9"
"광주광역시 동구 충장동(2911052500)","3,965","3,221","501","155","62","18","7","0","0","1","0"
"광주광역시 동구 동명동(2911054500)","2,426","1,668","448","184","82","32","8","2","1","0","1"
"광주광역시 동구 계림1동(2911056000)","5,795","3,213","1,232","737","488","91","27","6","1","0","0"
"광주광역시 동구 계림2동(2911057000)","5,420","1,743","1,409","1,063","942","213","43","4","3","0","0"
"광주광역시 동구 산수1동(2911059000)","4,415","2,331","1,034","553","345","123","23","4","1","1","0"
"광주광역시 동구 산수2동(2911060000)","4,749","1,850","1,354","847","513","142","35","8","0","0","0"
"광주광역시 동구 지산1동(2911062000)","2,451","1,524","479","228","154","46","14","3","1","0","2"
"광주광역시 동구 지산2동(2911063000)","2,373","1,297","522","303","168","63","17","2","0","0","1"
"광주광역시 동구 서남동(2911065500)","2,233","1,786","272","105","47","18","4","0","0","0","1"
"광주광역시 동구 학동(2911068500)","3,559","1,498","912","587","437","99","19","5","1","0","1"
"광주광역시 동구 학운동(2911071000)","5,222","1,987","1,602","874","520","171","51","11","5","0","1"
"광주광역시 동구 지원1동(2911073000)","4,196","1,662","1,129","709","552","119","20","4","1","0","0"
"광주광역시 동구 지원2동(2911074000)","7,268","2,751","1,917","1,354","945","252","33","9","4","1","2"
"광주광역시 서구 (2914000000)","133,554","56,124","31,543","22,148","18,207","4,576","774","133","30","7","12"
"광주광역시 서구 양동(2914057500)","1,976","1,090","530","208","100","39","7","2","0","0","0"
"광주광역시 서구 양3동(2914059000)","2,152","935","583","313","238","66","11","4","1","1","0"
"광주광역시 서구 농성1동(2914065000)","6,409","3,630","1,457","765","414","118","18","6","1","0","0"
"광주광역시 서구 농성2동(2914066000)","2,902","1,816","623","292","120","42","7","0","0","1","1"
"광주광역시 서구 광천동(2914073000)","4,063","2,141","923","507","356","114","21","0","1","0","0"
"광주광역시 서구 유덕동(2914074000)","4,859","2,060","1,024","812","733","196","26","6","1","0","1"
"광주광역시 서구 치평동(2914074500)","13,518","5,637","2,986","2,447","1,880","466","85","13","4","0","0"
"광주광역시 서구 상무1동(2914075100)","12,218","6,112","2,495","1,740","1,435","353","67","9","3","3","1"
"광주광역시 서구 상무2동(2914075200)","12,984","7,490","2,708","1,462","977","274","59","8","6","0","0"
"광주광역시 서구 화정1동(2914076000)","8,523","4,707","1,928","957","696","175","48","12","0","0","0"
"광주광역시 서구 화정2동(2914077000)","7,883","2,136","1,955","1,744","1,665","319","52","9","2","1","0"
"광주광역시 서구 화정3동(2914078000)","4,509","1,868","1,149","791","495","166","35","4","1","0","0"
"광주광역시 서구 화정4동(2914079000)","7,956","2,414","2,331","1,583","1,210","345","54","14","2","0","3"
"광주광역시 서구 서창동(2914080000)","2,668","1,143","643","457","300","95","24","3","0","1","2"
"광주광역시 서구 금호1동(2914082100)","8,972","3,357","2,353","1,609","1,264","323","54","8","2","0","2"
"광주광역시 서구 금호2동(2914082400)","10,464","2,585","2,489","2,335","2,416","549","79","10","0","0","1"
"광주광역시 서구 풍암동(2914083000)","15,134","5,289","3,521","2,923","2,661","625","89","21","4","0","1"
"광주광역시 서구 동천동(2914084000)","6,364","1,714","1,845","1,203","1,247","311","38","4","2","0","0"
"광주광역시 남구 (2915500000)","95,868","36,978","24,785","16,452","13,330","3,494","630","139","34","14","12"
"광주광역시 남구 양림동(2915551000)","3,116","1,081","1,064","477","364","108","15","5","2","0","0"
"광주광역시 남구 방림1동(2915552000)","2,957","1,101","784","539","418","93","19","0","1","1","1"
"광주광역시 남구 방림2동(2915553000)","3,982","1,536","1,158","700","438","117","28","5","0","0","0"
"광주광역시 남구 봉선1동(2915553700)","6,485","3,027","1,637","940","680","159","32","8","2","0","0"
"광주광역시 남구 봉선2동(2915553800)","9,837","1,859","2,317","2,280","2,556","650","133","26","6","5","5"
"광주광역시 남구 사직동(2915554500)","2,864","1,677","640","298","187","49","8","4","1","0","0"
"광주광역시 남구 월산동(2915560500)","4,561","2,255","1,097","643","422","121","17","3","3","0","0"
"광주광역시 남구 월산4동(2915563000)","4,798","2,716","1,138","535","302","91","12","3","0","1","0"
"광주광역시 남구 월산5동(2915564000)","3,506","1,896","902","420","211","64","10","3","0","0","0"
"광주광역시 남구 백운1동(2915567000)","5,177","1,595","1,667","962","729","171","44","4","4","1","0"
