"행정구역","2023년12월_계_총세대수","2023년12월_계_연령구간세대수","2023년12월_계_0~9세","2023년12월_계_10~19세","2023년12월_계_20~29세","2023년12월_계_30~39세","2023년12월_계_40~49세","2023년12월_계_50~59세","2023년12월_계_60~69세","2023년12월_계_70~79세","2023년12월_계_80~89세","2023년12월_계_90~99세","2023년12월_계_100세 이상","2023년12월_남_총세대수","2023년12월_남_연령구간세대수","2023년12월_남_0~9세","2023년12월_남_10~19세","2023년12월_남_20~29세","2023년12월_남_30~39세","2023년12월_남_40~49세","2023년12월_남_50~59세","2023년12월_남_60~69세","2023년12월_남_70~79세","2023년12월_남_80~89세","2023년12월_남_90~99세","2023년12월_남_100세 이상","2023년12월_여_총세대수","2023년12월_여_연령구간세대수","2023년12월_여_0~9세","2023년12월_여_10~19세","2023년12월_여_20~29세","2023년12월_여_30~39세","2023년12월_여_40~49세","2023년12월_여_50~59세","2023년12월_여_60~69세","2023년12월_여_70~79세","2023년12월_여_80~89세","2023년12월_여_90~99세","2023년12월_여_100세 이상"
"서울특별시 중랑구 묵제2동(1126063000)","4,296","4,296","0","9","663","808","590","727","816","418","237","27","1","2,152","2,152","0","2","294","461","354","442","394","138","61","5","1","2,144","2,144","0","7","369","347","236","285","422","280","176","22","0"
"서울특별시 중랑구 망우본동(1126065500)","8,564","8,564","2","18","1,377","1,492","940","1,477","1,873","880","439","65","1","4,348","4,348","1","9","490","830","584","927","1,035","360","102","10","0","4,216","4,216","1","9","887","662","356","550","838","520","337","55","1"
"서울특별시 중랑구 망우제3동(1126066000)","3,998","3,998","1","13","343","562","456","841","993","493","240","56","0","2,195","2,195","1","8","175","335","289","527","586","196","69","9","0","1,803","1,803","0","5","168","227","167","314","407","297","171","47","0"
"서울특별시 중랑구 신내1동(1126068000)","4,067","4,067","0","5","398","726","444","573","882","631","367","40","1","1,774","1,774","0","1","161","409","253","314","353","187","88","8","0","2,293","2,293","0","4","237","317","191","259","529","444","279","32","1"
"서울특별시 중랑구 신내2동(1126069000)","3,192","3,192","0","5","204","463","377","523","727","508","340","42","3","1,306","1,306","0","0","81","244","188","261","290","158","73","10","1","1,886","1,886","0","5","123","219","189","262","437","350","267","32","2"
"서울특별시 성북구 (1129000000)","83,019","83,019","20","862","21,944","14,154","9,286","10,851","11,838","8,095","5,195","754","20","38,438","38,438","10","305","9,521","8,043","5,238","6,199","5,385","2,473","1,101","160","3","44,581","44,581","10","557","12,423","6,111","4,048","4,652","6,453","5,622","4,094","594","17"
"서울특별시 성북구 성북동(1129052500)","4,136","4,136","2","27","954","1,009","577","510","456","307","247","46","1","1,755","1,755","1","7","348","509","270","254","202","101","54","8","1","2,381","2,381","1","20","606","500","307","256","254","206","193","38","0"
"서울특별시 성북구 삼선동(1129055500)","5,988","5,988","1","64","1,819","1,226","673","715","701","456","297","34","2","2,769","2,769","1","26","736","656","370","429","344","146","54","6","1","3,219","3,219","0","38","1,083","570","303","286","357","310","243","28","1"
"서울특별시 성북구 동선동(1129057500)","6,649","6,649","0","140","3,197","1,375","634","456","382","253","177","33","2","2,361","2,361","0","16","787","656","329","249","191","92","35","6","0","4,288","4,288","0","124","2,410","719","305","207","191","161","142","27","2"
"서울특별시 성북구 돈암제1동(1129058000)","1,909","1,909","1","12","189","277","188","301","401","318","202","20","0","759","759","1","2","84","145","107","144","143","87","43","3","0","1,150","1,150","0","10","105","132","81","157","258","231","159","17","0"
"서울특별시 성북구 돈암제2동(1129059000)","1,772","1,772","0","3","90","328","268","288","335","230","194","36","0","712","712","0","0","44","196","126","129","116","58","35","8","0","1,060","1,060","0","3","46","132","142","159","219","172","159","28","0"
"서울특별시 성북구 안암동(1129060000)","7,024","7,024","2","147","4,072","1,084","439","435","380","253","175","35","2","3,740","3,740","1","67","2,170","669","259","263","190","78","31","12","0","3,284","3,284","1","80","1,902","415","180","172","190","175","144","23","2"
"서울특별시 성북구 보문동(1129061000)","3,964","3,964","1","17","973","845","533","557","483","337","186","31","1","1,876","1,876","0","8","414","452","310","312","228","104","39","9","0","2,088","2,088","1","9","559","393","223","245","255","233","147","22","1"
"서울특별시 성북구 정릉제1동(1129062000)","2,336","2,336","1","29","446","372","299","327","373","292","178","18","1","1,068","1,068","0","11","209","226","170","181","158","74","34","5","0","1,268","1,268","1","18","237","146","129","146","215","218","144","13","1"
"서울특별시 성북구 정릉제2동(1129063000)","3,527","3,527","0","25","579","614","432","490","604","453","293","37","0","1,606","1,606","0","7","251","352","256","274","249","155","57","5","0","1,921","1,921","0","18","328","262","176","216","355","298","236","32","0"
"서울특별시 성북구 정릉제3동(1129064000)","4,799","4,799","2","155","2,054","550","283","474","534","420","272","54","1","2,644","2,644","1","83","1,212","382","183","300","265","158","51","9","0","2,155","2,155","1","72","842","168","100","174","269","262","221","45","1"
"서울특별시 성북구 정릉제4동(1129065000)","3,975","3,975","0","54","597","531","525","617","746","546","313","44","2","1,773","1,773","0","26","304","314","280","312","304","162","61","10","0","2,202","2,202","0","28","293","217","245","305","442","384","252","34","2"
"서울특별시 성북구 길음제1동(1129066000)","2,568","2,568","1","1","151","349","429","449","486","415","249","37","1","967","967","1","0","62","180","224","199","153","87","55","6","0","1,601","1,601","0","1","89","169","205","250","333","328","194","31","1"
"서울특별시 성북구 길음제2동(1129068500)","2,461","2,461","0","8","298","366","408","424","485","314","139","19","0","1,078","1,078","0","4","126","198","209","227","194","88","25","7","0","1,383","1,383","0","4","172","168","199","197","291","226","114","12","0"
"서울특별시 성북구 종암동(1129070500)","6,822","6,822","1","56","1,681","1,075","749","907","985","678","563","125","2","3,433","3,433","0","21","944","676","423","546","480","184","131","27","1","3,389","3,389","1","35","737","399","326","361","505","494","432","98","1"
"서울특별시 성북구 월곡제1동(1129071500)","3,506","3,506","3","13","405","514","406","572","723","518","323","28","1","1,608","1,608","1","8","145","300","242","325","350","161","68","8","0","1,898","1,898","2","5","260","214","164","247","373","357","255","20","1"
"서울특별시 성북구 월곡제2동(1129072500)","4,866","4,866","2","59","1,733","835","443","525","575","394","266","34","0","2,095","2,095","2","5","525","485","263","331","289","125","67","3","0","2,771","2,771","0","54","1,208","350","180","194","286","269","199","31","0"
"서울특별시 성북구 장위제1동(1129076000)","4,134","4,134","0","6","496","684","516","735","889","513","268","26","1","2,003","2,003","0","2","208","420","303","419","411","168","67","5","0","2,131","2,131","0","4","288","264","213","316","478","345","201","21","1"
"서울특별시 성북구 장위제2동(1129077000)","3,044","3,044","0","7","397","512","358","527","595","374","239","34","1","1,470","1,470","0","3","183","284","220","334","267","120","55","4","0","1,574","1,574","0","4","214","228","138","193","328","254","184","30","1"
"서울특별시 성북구 장위제3동(1129078000)","2,143","2,143","1","9","406","423","278","321","378","201","113","13","0","1,000","1,000","0","2","152","233","167","196","159","57","30","4","0","1,143","1,143","1","7","254","190","111","125","219","144","83","9","0"
"서울특별시 성북구 석관동(1129081000)","7,396","7,396","2","30","1,407","1,185","848","1,221","1,327","823","501","50","2","3,721","3,721","1","7","617","710","527","775","692","268","109","15","0","3,675","3,675","1","23","790","475","321","446","635","555","392","35","2"
"서울특별시 강북구 (1130500000)","66,366","66,366","11","286","10,522","9,675","7,929","10,901","12,747","8,733","4,947","601","14","31,696","31,696","7","81","4,159","5,687","4,886","6,455","6,262","2,888","1,161","107","3","34,670","34,670","4","205","6,363","3,988","3,043","4,446","6,485","5,845","3,786","494","11"
"서울특별시 강북구 삼양동(1130553400)","4,675","4,675","0","8","420","627","562","855","1,076","696","383","46","2","2,392","2,392","0","5","216","393","359","519","529","266","100","5","0","2,283","2,283","0","3","204","234","203","336","547","430","283","41","2"
"서울특별시 강북구 미아동(1130553500)","6,541","6,541","0","69","1,631","1,005","753","947","1,063","648","381","43","1","3,058","3,058","0","14","567","579","459","582","535","221","90","11","0","3,483","3,483","0","55","1,064","426","294","365","528","427","291","32","1"
"서울특별시 강북구 송중동(1130554500)","6,280","6,280","0","20","1,103","986","787","1,066","1,164","722","387","45","0","3,134","3,134","0","11","496","585","471","633","575","242","113","8","0","3,146","3,146","0","9","607","401","316","433","589","480","274","37","0"
"서울특별시 강북구 송천동(1130555500)","6,472","6,472","1","15","685","838","750","1,250","1,482","900","487","62","2","3,336","3,336","0","8","306","488","462","792","835","331","104","10","0","3,136","3,136","1","7","379","350","288","458","647","569","383","52","2"
"서울특별시 강북구 삼각산동(1130557500)","2,743","2,743","0","2","87","284","348","510","658","492","332","30","0","1,077","1,077","0","0","46","165","194","230","254","120","64","4","0","1,666","1,666","0","2","41","119","154","280","404","372","268","26","0"
"서울특별시 강북구 번1동(1130559500)","6,027","6,027","1","30","1,317","1,202","865","891","921","513","258","28","1","3,157","3,157","0","9","553","712","553","576","489","192","71","2","0","2,870","2,870","1","21","764","490","312","315","432","321","187","26","1"
"서울특별시 강북구 번2동(1130560300)","3,184","3,184","1","6","350","358","301","479","679","634","335","40","1","1,417","1,417","1","4","154","211","199","280","327","175","59","7","0","1,767","1,767","0","2","196","147","102","199","352","459","276","33","1"
"서울특별시 강북구 번3동(1130560800)","2,919","2,919","0","3","145","201","252","359","605","875","436","42","1","1,120","1,120","0","1","59","114","161","196","242","230","108","8","1","1,799","1,799","0","2","86","87","91","163","363","645","328","34","0"
"서울특별시 강북구 수유1동(1130561500)","5,248","5,248","2","29","944","827","634","848","994","592","324","53","1","2,542","2,542","2","7","353","492","388","506","499","206","76","13","0","2,706","2,706","0","22","591","335","246","342","495","386","248","40","1"
"서울특별시 강북구 수유2동(1130562500)","4,017","4,017","1","15","601","514","476","665","783","539","371","51","1","1,766","1,766","1","3","190","310","279","376","368","151","78","10","0","2,251","2,251","0","12","411","204","197","289","415","388","293","41","1"
"서울특별시 강북구 수유3동(1130563500)","8,157","8,157","3","58","2,107","1,502","995","1,245","1,190","639","376","41","1","4,051","4,051","2","11","810","877","613","763","625","250","94","6","0","4,106","4,106","1","47","1,297","625","382","482","565","389","282","35","1"
"서울특별시 강북구 우이동(1130564500)","3,985","3,985","0","16","488","512","475","676","819","581","359","57","2","1,730","1,730","0","3","140","287","292","355","374","190","77","10","2","2,255","2,255","0","13","348","225","183","321","445","391","282","47","0"
"서울특별시 강북구 인수동(1130566000)","6,118","6,118","2","15","644","819","731","1,110","1,313","902","518","63","1","2,916","2,916","1","5","269","474","456","647","610","314","127","13","0","3,202","3,202","1","10","375","345","275","463","703","588","391","50","1"
"서울특별시 도봉구 (1132000000)","51,212","51,212","7","124","5,554","7,794","6,478","8,559","10,713","6,905","4,379","678","21","23,829","23,829","6","46","2,280","4,461","3,840","4,845","4,920","2,301","980","142","8","27,383","27,383","1","78","3,274","3,333","2,638","3,714","5,793","4,604","3,399","536","13"
"서울특별시 도봉구 창제1동(1132051100)","4,221","4,221","0","13","551","785","543","654","772","511","346","44","2","1,860","1,860","0","6","230","453","310","331","314","144","67","5","0","2,361","2,361","0","7","321","332","233","323","458","367","279","39","2"
"서울특별시 도봉구 창제2동(1132051200)","4,412","4,412","0","6","545","828","608","710","798","529","336","52","0","2,027","2,027","0","2","222","471","366","383","334","149","92","8","0","2,385","2,385","0","4","323","357","242","327","464","380","244","44","0"
