시도,시군구,읍면동,자격,연령구간,수급자수
인천광역시,중구,용유동,기초생계급여,25세~29세,2
인천광역시,중구,용유동,기초생계급여,35세~39세,2
인천광역시,중구,용유동,기초생계급여,40세~44세,2
인천광역시,중구,용유동,기초생계급여,45세~49세,7
인천광역시,중구,용유동,기초생계급여,50세~54세,7
인천광역시,중구,용유동,기초생계급여,55세~59세,14
인천광역시,중구,용유동,기초생계급여,60세~64세,25
인천광역시,중구,용유동,기초생계급여,65세~69세,20
인천광역시,중구,용유동,기초생계급여,70세~74세,10
인천광역시,중구,용유동,기초생계급여,75세~79세,19
인천광역시,중구,용유동,기초생계급여,80세~84세,7
인천광역시,중구,용유동,기초생계급여,85세~89세,6
인천광역시,중구,용유동,기초생계급여,90세~94세,1
인천광역시,중구,용유동,기초의료급여,10세~14세,1
인천광역시,중구,용유동,기초의료급여,20세~24세,1
인천광역시,중구,용유동,기초의료급여,45세~49세,1
인천광역시,중구,용유동,기초의료급여,55세~59세,2
인천광역시,중구,용유동,기초의료급여,60세~64세,1
인천광역시,중구,용유동,기초의료급여,65세~69세,2
인천광역시,중구,용유동,기초의료급여,70세~74세,1
인천광역시,중구,용유동,기초의료급여,90세~94세,1
인천광역시,중구,용유동,기초주거급여,10세~14세,2
인천광역시,중구,용유동,기초주거급여,35세~39세,1
인천광역시,중구,용유동,기초주거급여,40세~44세,3
인천광역시,중구,용유동,기초주거급여,45세~49세,1
인천광역시,중구,용유동,기초주거급여,50세~54세,1
인천광역시,중구,용유동,기초주거급여,55세~59세,4
인천광역시,중구,용유동,기초주거급여,60세~64세,9
인천광역시,중구,용유동,기초주거급여,65세~69세,4
인천광역시,중구,용유동,기초주거급여,70세~74세,5
인천광역시,중구,용유동,기초주거급여,75세~79세,8
인천광역시,중구,용유동,기초주거급여,80세~84세,6
인천광역시,중구,용유동,기초주거급여,85세~89세,1
인천광역시,중구,용유동,기초주거급여,90세~94세,2
인천광역시,중구,용유동,기초교육급여,5세~9세,1
인천광역시,중구,용유동,기초교육급여,10세~14세,4
인천광역시,중구,용유동,기초교육급여,15세~19세,1
인천광역시,동구,동구,기초생계급여,0세~4세,1
인천광역시,동구,동구,기초생계급여,5세~9세,1
인천광역시,동구,동구,기초생계급여,10세~14세,7
인천광역시,동구,동구,기초생계급여,15세~19세,7
인천광역시,동구,동구,기초생계급여,45세~49세,1
인천광역시,동구,동구,기초생계급여,70세~74세,1
