facility_id,facility_name,district,address,observation_count,source_count,source_datasets,category_details,observation_ids,match_rule
fac_7317fa6b20534c38,대교뉴이프 데이케어센터 인천미추홀센터,미추홀구,"인천광역시 미추홀구 매소홀로 442, 2층 (학익동, 인천향교회관)",5,3,incheon_elderly | michuhol_elderly | nhis_ltc,방문요양 | 재가노인복지시설 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,obs_5d3d2ee417809cc7 | obs_7226aa1d4dd6ecdf | obs_87c03cb3081d68ef | obs_9918f8a36bc94fb6 | obs_db64cb25b8deda47,exact_normalized_district_name_address
fac_731f1cea90a3e7bf,한마음노인복지센터,계양구,"인천광역시 계양구 안남로 548, 312호(효성동)",3,1,incheon_elderly,방문목욕 | 방문요양 | 복지용구,obs_10bb1fa6c1b8e03d | obs_8f861eb7a6c23a0f | obs_d3a3e140cde6928a,exact_normalized_district_name_address
fac_73480c651dbf4dc1,참사랑소망의집,계양구,인천광역시 계양구 마장로559번길 10 (효성동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_47218e2b0d9f1b97 | obs_69e4de57397a13d7,exact_normalized_district_name_address
fac_73c02c70dbcbd8d7,새빛 노인복지센터,서구,인천광역시 서구 건지로 322-1 1층 (가좌동),4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_61a2ea11e340db5c | obs_79b6cfb50ffcb40c | obs_e35b7777b0e9a440 | obs_eaa2bc49dc4ac65b,exact_normalized_district_name_address
fac_73e927bfed2779cc,평화노인복지센터,미추홀구,"인천광역시 미추홀구 주안로 40, 201호 (주안동, 앙상블1차)",5,3,incheon_elderly | michuhol_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_37eaa92a1066680b | obs_b07ec1adf000e809 | obs_bba348e395505b81 | obs_cb7d27fbfbea9bd3 | obs_f2473c20b13d68c9,exact_normalized_district_name_address
fac_73f5e7c6cd57a988,바라던재가복지센터,계양구,인천광역시 계양구 효서로363번길 4-1 3층 (작전동),2,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_384aafe958efa0b0 | obs_af9330930bb6f2f9,exact_normalized_district_name_address
fac_7421a0f6ee392d38,새빛재가노인복지센터,부평구,"인천광역시 부평구 충선로 191, 2층 2호 (부개동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_4af206a5d3f4fc31 | obs_9642735dfc0798cd,exact_normalized_district_name_address
fac_7422e8be3b33316e,개나리요양원,연수구,"인천광역시 연수구 청솔로 11, 2-3층(청학동, 백화빌딩)",2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_4cf9f65633d857db | obs_98972a7eb7477113,exact_normalized_district_name_address
fac_7426c4081223cfea,사랑재가복지센터,남동구,인천광역시 남동구 구월말로58번길 37 (만수동),2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_c5d54795695710b2 | obs_f5043ab74308ad6c,exact_normalized_district_name_address
fac_744411921b763aa5,언제나방문요양센터,옹진군,인천광역시 옹진군 영흥면 선재로 294,2,1,incheon_elderly,방문목욕 | 방문요양,obs_56ec0c45f013b615 | obs_f43175b102a60216,exact_normalized_district_name_address
fac_744b6480a9a71528,제이씨 재가노인복지센터,연수구,"인천광역시 연수구 새말로 55번길 12, 102호",2,1,incheon_elderly,방문목욕 | 방문요양,obs_4967ebf0cf7e91a4 | obs_e572547180c0cc5c,exact_normalized_district_name_address
fac_744c822d3b01d5f6,대교뉴이프 주간보호센터 인천청라센터,서구,인천광역시 서구 청라에메랄드로102번길 8-18 3층 (청라동),2,1,nhis_ltc,재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호,obs_d242c101343e8323 | obs_f70181d8c1253e51,exact_normalized_district_name_address
fac_74650cf188fffb56,벧엘요양원,서구,"인천광역시 서구 완정로 144, 3층 301호 (마전동)",2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_5dd2851252451c02 | obs_fc4984dd9059cc82,exact_normalized_district_name_address
fac_747961a511e88e5f,형지재가복지센터,미추홀구,"인천광역시 미추홀구 매소홀로 400, 상가 101호 (학익동, 대동아파트)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_2243422ddcf2c048 | obs_4c34e549c475720a | obs_92f9c7f36f83eaa2 | obs_e574f4b5bc2e1e22,exact_normalized_district_name_address
fac_748118156449f4e1,검단바로재가복지센터,서구,인천광역시 서구 완정로8번길 25 201호 (마전동),4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_163b54eafefabea2 | obs_89138313ca5722d1 | obs_dbca133ff5c8f0cc | obs_dcde7bcaa56918d1,exact_normalized_district_name_address
fac_74a1dcc4e23da21d,참조은요양원1호,남동구,"인천광역시 남동구 석정로 467, 4층 (간석동, 화성빌딩)",2,2,incheon_elderly | nhis_ltc,노인요양공동생활가정,obs_3148adbd3752d361 | obs_a09f6d6b011a5c19,exact_normalized_district_name_address
fac_74eeb6134b7763d3,행복한방문요양센터,계양구,"인천광역시 계양구 주부토로 467, 504호 (작전동)",3,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문요양,obs_377d81894f365b55 | obs_76da7348b4f0ee31 | obs_85cf6de27c2ca495,exact_normalized_district_name_address
fac_74ef111fb230039e,계양재가노인지원서비스센터,계양구,인천광역시 계양구 아나지로 517(서운동),2,2,incheon_elderly | incheon_welfare,재가노인복지시설 | 재가노인지원서비스,obs_2b909f555d5de7f1 | obs_8758c1b31796f30f,exact_normalized_district_name_address
fac_75165085bdbab813,효사랑복지센터,서구,"인천광역시 서구 심곡로 193-14, 2층 (연희동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_2187ab9755193ad0 | obs_3c90f962dfda8360 | obs_4a3ea473df856a7e | obs_8aab4c9a7e83c6ca,exact_normalized_district_name_address
fac_756563b19c03241f,어르신이행복한세상(복지용구),남동구,"인천광역시 남동구 독점로3번길 30-15 (구월동,동원빌딩 1층)",5,2,incheon_elderly | nhis_ltc,복지용구 | 재가장기요양기관 방문간호 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 복지용구,obs_27d4bb82aa5537bf | obs_6d434bc8b1f62c1a | obs_7cccedee3997331b | obs_8a1e54445f9ca44c | obs_fdbb346b000d4ec2,exact_normalized_district_name_address
fac_75682ac71bd0788a,현대요양원,부평구,"인천광역시 부평구 경원대로 1286 (부평동, 메디아나센타 7층)",2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_38d9efa271a44691 | obs_e70970eb085915fd,exact_normalized_district_name_address
fac_756927febfe80af1,두드림요양전문센터,서구,"인천광역시 서구 봉오재3로 116, 309호, 401호 (가정동, SD프라자)",3,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법) | 치매전담실가형1실,obs_6d9b8e2ee4fd0a19 | obs_e2b45b9b20ed0f2f | obs_ee54b4c5929331e6,exact_normalized_district_name_address
fac_75b4bec5f47bb33b,손길재가노인복지센터,남동구,"인천광역시 남동구 인하로535번길 29, 302호 (구월동, 금양빌딩)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_4749759b3fa978ab | obs_8c549326697a7b0b | obs_df25968c01d7ec09 | obs_ee07b206411fa704,exact_normalized_district_name_address
fac_762a83b4090d8a88,송현노인복지센터,미추홀구,인천광역시 미추홀구 길파로29번길 50 (주안동),4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_2f5c4739686c9226 | obs_369d4a736db21460 | obs_51e3a817ed0507de | obs_6217f8d798153fdd,exact_normalized_district_name_address
fac_763453ac3e25d5ba,만수글라라의집단기보호,남동구,"인천광역시 남동구 장승로 49-1, 4층(만수동)",2,2,incheon_elderly | nhis_ltc,단기보호 | 재가노인복지시설 단기보호,obs_909e9c1c63263575 | obs_e3023edbe920b97f,exact_normalized_district_name_address
fac_768a27a7cac31ae0,일신효복지센터,부평구,"인천광역시 부평구 경원대로 1412, 7층 (부평동, 타이콘스빌딩)",3,1,incheon_elderly,방문간호 | 방문목욕 | 방문요양,obs_1ae9bb00d95df419 | obs_1e67b678ec2a881b | obs_f51426eddde01d50,exact_normalized_district_name_address
fac_76af23039a8c1c8a,가족처럼노인주야간보호센터,남동구,"인천광역시 남동구 논고개로 121, 901호 (논현동)",4,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,obs_4654b1aca850d7ce | obs_537411240e83cd4b | obs_724b38161e14c65d | obs_9922e82fc6fe3ad5,exact_normalized_district_name_address
fac_76cc424c57df40df,우리집 데이케어센터,서구,"인천광역시 서구 고산후로95번안길11,3층(당하동)",3,2,incheon_elderly | nhis_ltc,재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,obs_0d6b69d01118ac4e | obs_19f9eee6b2d29692 | obs_72d3ea9814cf429e,exact_normalized_district_name_address
fac_77788da270a9e069,유케어통합돌봄센터,부평구,인천광역시 부평구 영성서로 3 1층 (삼산동),2,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_0eb70d6e1d4828c9 | obs_715275371ccfc49b,exact_normalized_district_name_address
fac_77a6fad707bae688,벧엘 재가복지센터,서구,인천광역시 서구 가정로 186-3 (석남동),2,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양,obs_41498994dac85717 | obs_6164fc5babe38729,exact_normalized_district_name_address
fac_77d49a22a6f561c8,애플의료기 길병원점,남동구,"인천광역시 남동구 독점로29번길 30 (구월동,101호, 102호)",2,2,incheon_elderly | nhis_ltc,복지용구 | 재가장기요양기관 복지용구,obs_64e1c00f292365f3 | obs_9b2639832ef4a155,exact_normalized_district_name_address
fac_77f4be1045e9b59c,고은손재가노인복지센터,부평구,인천광역시 부평구 원적로 471 1층 (부평동),2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_9faf57d5111b25ef | obs_cfae9aaf2530ecfa,exact_normalized_district_name_address
fac_7804ab4591f8515a,선우재가복지센터,연수구,인천광역시 연수구 샘말로38번길 14 204호 (연수동),2,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_5fc5b6f7f5ce908c | obs_e96fa2dd02d30197,exact_normalized_district_name_address
fac_780a4daea0a4b0ca,갈산효도주야간보호센터,부평구,인천광역시 부평구 주부토로 223 307~308호 (갈산동),2,1,nhis_ltc,재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호,obs_9c54d7a66f831919 | obs_f53a489a88ea8ff7,exact_normalized_district_name_address
fac_7814828b3e3c3c56,선노인복지센터,계양구,"인천광역시 계양구 주부토로 478, 3층(계산동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_a373b10ebb8a57da | obs_ad4bfe9a62594d00,exact_normalized_district_name_address
fac_7814a82453f69ade,보은재가요양기관,남동구,"인천광역시 남동구 남동대로725번길 26-4, 2층 (구월동)",8,2,incheon_elderly | nhis_ltc,방문간호 | 방문목욕 | 방문요양 | 복지용구 | 재가장기요양기관 방문간호 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 복지용구,obs_056669cba0734146 | obs_2e94cb4b292a5279 | obs_585056875443c508 | obs_66689a4333d4b13e | obs_a59b743dffa82be0 | obs_af4bea11361545f4 | obs_dc69896ce3edbe5f | obs_fb71db295cf3d810,exact_normalized_district_name_address
fac_7826a181767baacb,라라요양원,미추홀구,인천광역시 미추홀구 경원대로652번길 19-15 (관교동),3,3,incheon_elderly | michuhol_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,obs_4778ecbeab130e55 | obs_6ad52ef64de923a4 | obs_a510a46c210b42f2,exact_normalized_district_name_address
fac_7828a4eeb6a357b4,만수재가복지센터,남동구,"인천광역시 남동구 만수로50번길 53, 가동 202호 (만수동)",3,2,incheon_elderly | nhis_ltc,방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_5bba535700eb4ba8 | obs_c9c247f55878fae0 | obs_fee2b506b5530cf0,exact_normalized_district_name_address
fac_78aff035c5198dac,새희망노인복지센터,계양구,"인천광역시 계양구 임학안로 38 ,307(임학동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_1bcfaa68963ef6bc | obs_9ae3c37b28719805,exact_normalized_district_name_address
fac_78b8ba98a16177fa,새희망노인복지센터,계양구,인천광역시 계양구 임학안로 38 3층307호 (임학동),2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_012ae7323d83e80b | obs_5f3edde3326ae47f,exact_normalized_district_name_address
fac_79053a59f93e0aa2,시온재가노인복지센터,부평구,인천광역시 부평구 장제로374번길 44 나동동1층층 (삼산동),2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_823eede3a5b4dfd8 | obs_d5744d4e2ed24469,exact_normalized_district_name_address
fac_79299f0564a3b79e,미소요양원,부평구,인천광역시 부평구 평천로142번길 27 (청천동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_bdc8b9f117d8241b | obs_fedadb660d8826c8,exact_normalized_district_name_address
fac_7950231ac72096b0,봄연세데이케어 나은센터,서구,인천광역시 서구 건지로399번길 3 4층 (가좌동),3,1,incheon_elderly,방문목욕 | 방문요양 | 주야간보호,obs_7e53651423667691 | obs_86937142292e0593 | obs_d364733debe1212c,exact_normalized_district_name_address
fac_795340176aa40c1c,평안재가복지센터,계양구,인천광역시 계양구 장기로9번길 3 1층103호 (장기동),2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_a3f54d37b262d25e | obs_e3cc766b70c5e5e6,exact_normalized_district_name_address
fac_79617a20e8a26aa8,송월동노인복지센터,중구,인천광역시 중구 참외전로13번길 2 송월아파트상가동 103동105호 (송월동1가),2,1,incheon_elderly,방문목욕 | 방문요양,obs_c239aaa5093b6b14 | obs_d3f43b5f4f3a5886,exact_normalized_district_name_address
fac_796c74222b7947f2,대안노인복지센터,남동구,"인천광역시 남동구 구월로 79, 301호(간석동)",6,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 복지용구 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 복지용구,obs_1d2b6616c7f4eb70 | obs_394a6e5303dd5243 | obs_401b7a44ed011fe8 | obs_49b56046ccef32f6 | obs_61687bf6c548a7a7 | obs_95996227e605f2d5,exact_normalized_district_name_address
fac_796c9d2b0062768a,연수노인복지센터,연수구,"인천광역시 연수구 원인재로 212 (연수동, 연수시영1차,승기마을아파트) 402동(임대상가) 302호",2,1,incheon_elderly,방문목욕 | 방문요양,obs_3708d34e26494802 | obs_e33962afaefed26e,exact_normalized_district_name_address
fac_798fd729e6fd0cab,더플러스시니어빌리지요양원,미추홀구,인천광역시 미추홀구 석바위로 78 (주안동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_ab0ceb847cc40026 | obs_dce087161affcd82,exact_normalized_district_name_address
fac_79904e6de94915b9,생기나는집,서구,"인천광역시 서구 봉오재3로110번길 7, 507호 (가정동)",2,2,incheon_elderly | nhis_ltc,복지용구제공사업소 | 재가노인복지시설 복지용구,obs_6b857cfebabc3b2d | obs_73eb13c6ae789461,exact_normalized_district_name_address
fac_79b34606542291d0,미소노인복지센터,부평구,"인천광역시 부평구 마장로 49, 106동 109호 (십정동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_2448e7c9122ac515 | obs_35a59b33617b50ea,exact_normalized_district_name_address
fac_79daedb4b675a1a2,드림숲요양원,서구,인천광역시 서구 단봉로 183 (오류동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_2718a41aea6024ca | obs_9ac351365dcf48b7,exact_normalized_district_name_address
fac_7a169d1ba0004eb4,인천재가노인복지센터,동구,인천광역시 동구 석수로 33 1층 (만석동),3,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 복지용구,obs_0afb155c278116fe | obs_668fa829cb19eb32 | obs_94ae05b3f2a4ce53,exact_normalized_district_name_address
fac_7a450dceb0b2f8db,서구루원재활 노인주간보호센터,서구,인천광역시 서구 염곡로464번길 11 3층303~306호 (가정동),2,2,incheon_elderly | nhis_ltc,재가노인복지시설 주야간보호 | 주야간보호,obs_3b0c10d0d1948194 | obs_9685157c12107041,exact_normalized_district_name_address
fac_7a5261957bc86024,엘림주간보호센터,부평구,"인천광역시 부평구 길주남로 129, 301호 (부개동)",6,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,obs_4259f020c8f9a1bd | obs_463927de684c1119 | obs_6f3fd289d416f006 | obs_bc77abbff6a8d684 | obs_dd6c953151f459fd | obs_fb9356bf6a75936a,exact_normalized_district_name_address
fac_7ad7b137aa02839a,동행하는재가복지센터,서구,인천광역시 서구 검단로487번길 5 3층 (마전동),4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_55fa407cbc34c6aa | obs_6ac04c8b4527f199 | obs_a4c0881edbe4ab93 | obs_c9213829183bb1b2,exact_normalized_district_name_address
fac_7ae4eb866740069c,햇살노인복지센터,미추홀구,"인천광역시 미추홀구 송림로 179, 103호 (도화동)",2,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양,obs_38dd5415ea45ce87 | obs_7ba71e37d035cc53,exact_normalized_district_name_address
fac_7aee0e8455b25957,늘사랑 재가노인복지센터,서구,"인천광역시 서구 탁옥로 88, 2층 201호 (심곡동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_2af7eec3c40fd9ba | obs_5fa6a77e2130fd2d | obs_b5fe121bc07a0fe0 | obs_e53b94300bbaeb12,exact_normalized_district_name_address
fac_7b0b12c7f0856ce2,민들레재가복지센터,부평구,"인천광역시 부평구 부평대로278번길 42, 상가동 201호 (갈산동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_01bf7dff7ee4c3ae | obs_b1f6a8ce59c6fee5,exact_normalized_district_name_address
