reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,population_total,population_age_60_plus_exact,population_age_70_plus_exact,population_age_65_plus_status,households_total,one_person_households,one_person_household_share_pct,one_person_age_source_available,one_person_age_60_plus_exact,one_person_age_70_plus_exact,one_person_age_65_plus_status,source_population_file,source_households_file,source_one_person_age_file
2025,2025-12,2823766000,인천광역시 부평구 부개2동,인천광역시,부평구,부개2동,pre_reform_code_preserved_district_not_reorganized,18796,5487,2390,not_calculated_source_aggregates_ages_60_to_69,8285,2786,33.6270,yes,1216,620,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823766100,인천광역시 부평구 부개3동,인천광역시,부평구,부개3동,pre_reform_code_preserved_district_not_reorganized,27343,8122,3185,not_calculated_source_aggregates_ages_60_to_69,12014,4023,33.4859,yes,1749,917,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823767000,인천광역시 부평구 일신동,인천광역시,부평구,일신동,pre_reform_code_preserved_district_not_reorganized,11213,3885,1685,not_calculated_source_aggregates_ages_60_to_69,4972,1687,33.9300,yes,783,416,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823768000,인천광역시 부평구 십정1동,인천광역시,부평구,십정1동,pre_reform_code_preserved_district_not_reorganized,23667,5956,2615,not_calculated_source_aggregates_ages_60_to_69,10789,3753,34.7854,yes,1605,827,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2823769000,인천광역시 부평구 십정2동,인천광역시,부평구,십정2동,pre_reform_code_preserved_district_not_reorganized,20458,7703,3380,not_calculated_source_aggregates_ages_60_to_69,11170,5848,52.3545,yes,2803,1233,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824560100,인천광역시 계양구 효성1동,인천광역시,계양구,효성1동,pre_reform_code_preserved_district_not_reorganized,25617,8253,3219,not_calculated_source_aggregates_ages_60_to_69,11583,4042,34.8960,yes,1997,962,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824560200,인천광역시 계양구 효성2동,인천광역시,계양구,효성2동,pre_reform_code_preserved_district_not_reorganized,28987,9256,3461,not_calculated_source_aggregates_ages_60_to_69,12563,3857,30.7013,yes,1906,873,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824561100,인천광역시 계양구 계산1동,인천광역시,계양구,계산1동,pre_reform_code_preserved_district_not_reorganized,17247,6294,2510,not_calculated_source_aggregates_ages_60_to_69,9726,5372,55.2334,yes,2272,913,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824561200,인천광역시 계양구 계산2동,인천광역시,계양구,계산2동,pre_reform_code_preserved_district_not_reorganized,13855,5319,2096,not_calculated_source_aggregates_ages_60_to_69,7414,3763,50.7553,yes,1735,782,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824561300,인천광역시 계양구 계산3동,인천광역시,계양구,계산3동,pre_reform_code_preserved_district_not_reorganized,17001,5526,1813,not_calculated_source_aggregates_ages_60_to_69,8382,3521,42.0067,yes,1419,585,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824561400,인천광역시 계양구 계산4동,인천광역시,계양구,계산4동,pre_reform_code_preserved_district_not_reorganized,22065,5730,1725,not_calculated_source_aggregates_ages_60_to_69,9326,3363,36.0605,yes,1139,565,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824562100,인천광역시 계양구 작전1동,인천광역시,계양구,작전1동,pre_reform_code_preserved_district_not_reorganized,25432,7570,2791,not_calculated_source_aggregates_ages_60_to_69,11073,3622,32.7102,yes,1648,765,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824562200,인천광역시 계양구 작전2동,인천광역시,계양구,작전2동,pre_reform_code_preserved_district_not_reorganized,23508,7273,2776,not_calculated_source_aggregates_ages_60_to_69,11030,4205,38.1233,yes,1947,889,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824564000,인천광역시 계양구 작전서운동,인천광역시,계양구,작전서운동,pre_reform_code_preserved_district_not_reorganized,31942,8164,2841,not_calculated_source_aggregates_ages_60_to_69,13910,4753,34.1697,yes,1939,913,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824571000,인천광역시 계양구 계양1동,인천광역시,계양구,계양1동,pre_reform_code_preserved_district_not_reorganized,18595,6201,2502,not_calculated_source_aggregates_ages_60_to_69,8190,2772,33.8462,yes,1385,674,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824572000,인천광역시 계양구 계양2동,인천광역시,계양구,계양2동,pre_reform_code_preserved_district_not_reorganized,30484,10202,4129,not_calculated_source_aggregates_ages_60_to_69,15686,7361,46.9272,yes,3480,1705,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2824573000,인천광역시 계양구 계양3동,인천광역시,계양구,계양3동,pre_reform_code_preserved_district_not_reorganized,22988,5867,2378,not_calculated_source_aggregates_ages_60_to_69,9692,2983,30.7780,yes,1302,592,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826051500,인천광역시 서구 검암경서동,인천광역시,서구,검암경서동,requires_2026_07_01_reform_crosswalk,42800,8658,3276,not_calculated_source_aggregates_ages_60_to_69,19747,7848,39.7427,yes,1897,809,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826053000,인천광역시 서구 연희동,인천광역시,서구,연희동,requires_2026_07_01_reform_crosswalk,36256,11679,4699,not_calculated_source_aggregates_ages_60_to_69,18319,8476,46.2689,yes,3725,1763,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826053600,인천광역시 서구 청라1동,인천광역시,서구,청라1동,requires_2026_07_01_reform_crosswalk,30461,4031,1410,not_calculated_source_aggregates_ages_60_to_69,12036,3626,30.1263,yes,577,271,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826053700,인천광역시 서구 청라2동,인천광역시,서구,청라2동,requires_2026_07_01_reform_crosswalk,47739,7396,2467,not_calculated_source_aggregates_ages_60_to_69,18211,4990,27.4010,yes,990,436,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826053900,인천광역시 서구 청라3동,인천광역시,서구,청라3동,requires_2026_07_01_reform_crosswalk,36422,4554,1320,not_calculated_source_aggregates_ages_60_to_69,14388,4611,32.0475,yes,487,165,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826054200,인천광역시 서구 가정1동,인천광역시,서구,가정1동,requires_2026_07_01_reform_crosswalk,41283,8302,3147,not_calculated_source_aggregates_ages_60_to_69,17512,5922,33.8168,yes,2370,1071,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826054300,인천광역시 서구 가정2동,인천광역시,서구,가정2동,requires_2026_07_01_reform_crosswalk,17050,3043,880,not_calculated_source_aggregates_ages_60_to_69,7121,2152,30.2205,yes,601,202,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826054400,인천광역시 서구 가정3동,인천광역시,서구,가정3동,requires_2026_07_01_reform_crosswalk,8372,2827,961,not_calculated_source_aggregates_ages_60_to_69,4109,1749,42.5651,yes,745,316,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826055000,인천광역시 서구 석남1동,인천광역시,서구,석남1동,requires_2026_07_01_reform_crosswalk,19684,6994,2822,not_calculated_source_aggregates_ages_60_to_69,10301,4932,47.8788,yes,2223,972,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826056000,인천광역시 서구 석남2동,인천광역시,서구,석남2동,requires_2026_07_01_reform_crosswalk,11691,4424,1930,not_calculated_source_aggregates_ages_60_to_69,5784,2432,42.0470,yes,1205,551,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826056100,인천광역시 서구 석남3동,인천광역시,서구,석남3동,requires_2026_07_01_reform_crosswalk,13066,4384,1775,not_calculated_source_aggregates_ages_60_to_69,6692,3009,44.9641,yes,1403,659,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826057500,인천광역시 서구 신현원창동,인천광역시,서구,신현원창동,requires_2026_07_01_reform_crosswalk,28730,8373,3094,not_calculated_source_aggregates_ages_60_to_69,12418,4085,32.8958,yes,1852,779,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826058000,인천광역시 서구 가좌1동,인천광역시,서구,가좌1동,requires_2026_07_01_reform_crosswalk,12354,3928,1637,not_calculated_source_aggregates_ages_60_to_69,6606,3181,48.1532,yes,1371,614,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826059000,인천광역시 서구 가좌2동,인천광역시,서구,가좌2동,requires_2026_07_01_reform_crosswalk,18029,5885,2322,not_calculated_source_aggregates_ages_60_to_69,7497,2114,28.1979,yes,1161,607,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826060000,인천광역시 서구 가좌3동,인천광역시,서구,가좌3동,requires_2026_07_01_reform_crosswalk,14982,5701,2504,not_calculated_source_aggregates_ages_60_to_69,7900,3700,46.8354,yes,1732,851,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826061000,인천광역시 서구 가좌4동,인천광역시,서구,가좌4동,requires_2026_07_01_reform_crosswalk,12101,3844,1535,not_calculated_source_aggregates_ages_60_to_69,5764,2228,38.6537,yes,1059,487,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826068000,인천광역시 서구 검단동,인천광역시,서구,검단동,requires_2026_07_01_reform_crosswalk,32116,7906,3069,not_calculated_source_aggregates_ages_60_to_69,15361,6701,43.6235,yes,2262,997,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826069000,인천광역시 서구 불로대곡동,인천광역시,서구,불로대곡동,requires_2026_07_01_reform_crosswalk,43088,7369,3159,not_calculated_source_aggregates_ages_60_to_69,16596,4168,25.1145,yes,1466,759,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826070000,인천광역시 서구 원당동,인천광역시,서구,원당동,requires_2026_07_01_reform_crosswalk,22395,4322,1996,not_calculated_source_aggregates_ages_60_to_69,9797,3674,37.5013,yes,1101,601,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826071000,인천광역시 서구 당하동,인천광역시,서구,당하동,requires_2026_07_01_reform_crosswalk,42973,8649,3386,not_calculated_source_aggregates_ages_60_to_69,18629,6298,33.8075,yes,2020,934,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826072000,인천광역시 서구 오류왕길동,인천광역시,서구,오류왕길동,requires_2026_07_01_reform_crosswalk,25242,6563,2580,not_calculated_source_aggregates_ages_60_to_69,10639,3465,32.5689,yes,1512,714,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826073000,인천광역시 서구 마전동,인천광역시,서구,마전동,requires_2026_07_01_reform_crosswalk,21136,4638,1903,not_calculated_source_aggregates_ages_60_to_69,8154,2180,26.7353,yes,761,407,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826075000,인천광역시 서구 아라1동,인천광역시,서구,아라1동,requires_2026_07_01_reform_crosswalk,45584,4643,1671,not_calculated_source_aggregates_ages_60_to_69,17610,4284,24.3271,yes,973,465,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
2025,2025-12,2826076000,인천광역시 서구 아라2동,인천광역시,서구,아라2동,requires_2026_07_01_reform_crosswalk,30804,3430,1215,not_calculated_source_aggregates_ages_60_to_69,10911,2007,18.3943,yes,622,281,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202512.csv,jumin_households_size_202512.csv,jumin_one_person_age_202512.csv
