facility_id,facility_name,district,legal_dong,address,category_major,category_detail,facility_form,road_name_normalized,road_building_main,road_building_sub,matched_pnu,juso_current_district,juso_legal_dong,juso_admin_dong_code,juso_admin_dong_name,geocode_status,geocode_method,match_confidence,matched_juso_building_count,matched_vworld_polygon_count,source_latitude,source_longitude,geocoded_latitude,geocoded_longitude,best_latitude,best_longitude,coordinate_source,privacy_scope,requires_public_export_policy_review
fac_60c78f9bf257854e,인천광역시 사회서비스원 미추홀종합재가센터,미추홀구,도화동,"인천광역시 미추홀구 경인로 229, 1401호 (도화동)",노인복지,방문요양 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,경인로,229,0,2817710400105920005,미추홀구,도화동,2817760000,도화1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46463403,126.66796612,37.46463403,126.66796612,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_60df15d08ab20807,모퉁이보호작업장,미추홀구,숭의동,인천광역시 미추홀구 경인로7번길 41(숭의동),장애인복지,장애인직업재활시설,이용,경인로7번길,41,0,2817710100101610026,미추홀구,숭의동,2817752000,숭의1.3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.46459011,126.6449938,37.46459011,126.6449938,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_60df2659ce9ecbcb,두드림요양원,서구,심곡동,"인천광역시 서구 심곡로 78, 1층,4~5층 (심곡동)",노인복지,노인요양시설,의료복지,심곡로,78,0,2827510500103050003,서해구,심곡동,2827553000,연희동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.54187762,126.67824279,37.54187762,126.67824279,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_60f03d372ce4194c,송도사랑요양원,연수구,,"인천광역시 연수구 옥련로 147 (현프라자, 3층)",노인복지,노인요양시설,의료복지,옥련로,147,0,2818510100103400002,연수구,옥련동,2818563000,옥련1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.42566886,126.65585317,37.42566886,126.65585317,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_61022bf4de3e0c04,도울방문요양재가센터,연수구,옥련동,"인천광역시 연수구 한진로 49, 201호 (옥련동, 현대아파트 상가)",노인복지,방문요양 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,한진로,49,0,2818510100106390001,연수구,옥련동,2818564000,옥련2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,7,74,,,37.42663737,126.64878053,37.42663737,126.64878053,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_612a0ece5b22e5d8,남동바다의별재가센터,남동구,논현동,"인천광역시 남동구 호구포로 221, 6층(논현동, 논현미티칼센타)",노인복지,방문목욕 | 방문요양,재가복지,호구포로,221,0,2820011000106470001,남동구,논현동,2820070000,논현2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.4027851,126.70968585,37.4027851,126.70968585,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_612e042093e0d8a7,강화제일재가노인복지센터,강화군,강화읍,"인천광역시 강화군 강화읍 신문길44번길 8-4, 102호",노인복지,방문요양,재가복지,신문길44번길,8,4,2871025021102870000,강화군,강화읍,2871025000,강화읍,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.7453302,126.48240837,37.7453302,126.48240837,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_613f24651ae3f1d3,평화돌봄주야간보호센터,부평구,일신동,"인천광역시 부평구 경인로1104번길 15, 2층 (일신동)",노인복지,재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,경인로1104번길,15,0,2823710800101060000,부평구,일신동,2823767000,일신동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,2,1,,,37.48492261,126.74230474,37.48492261,126.74230474,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_6146eba75d2b7839,애호일터,미추홀구,,"인천광역시 미추홀구 경인로 345, 2층",장애인복지,장애인직업재활시설,이용,경인로,345,0,2817710500101940006,미추홀구,주안동,2817762000,주안1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45887616,126.67843934,37.45887616,126.67843934,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_61516e8f5b0550e7,사랑정성복지용구,서구,가좌동,인천광역시 서구 열우물로282번길 20-25 1층 (가좌동),노인복지,재가장기요양기관 복지용구,장기요양기관,열우물로282번길,20,25,2827511000103380002,서해구,가좌동,2827561000,가좌4동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_61554b30d4b7f305,다솜재가노인복지센터,계양구,효성동,"인천광역시 계양구 아나지로198번길 11 106동403호 (효성동, 금호어울림아파트)",노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,아나지로198번길,11,0,2824510100106750000,계양구,효성동,2824560200,효성2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,9,10,,,37.52450676,126.71430888,37.52450676,126.71430888,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_6155bbddef66e25c,삼성노인주간보호센터,강화군,불은면,인천광역시 강화군 불은면 중앙로 671,노인복지,주야간보호,재가복지,중앙로,671,0,2871032027108250005,강화군,불은면,2871032000,불은면,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.70490508,126.4431751,37.70490508,126.4431751,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_61652be2202ccb47,온누리주야간보호센터,남동구,간석동,"인천광역시 남동구 백범로 254, 801호 (간석동, 대하빌딩)",노인복지,재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,백범로,254,0,2820010200109210009,남동구,간석동,2820055000,간석3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46098851,126.72131991,37.46098851,126.72131991,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_616bb6760499b632,은빛노인복지센터,연수구,청학동,인천광역시 연수구 솔샘로 77-2 (청학동),노인복지,방문목욕 | 방문요양,재가복지,솔샘로,77,2,2818510400105660010,연수구,청학동,2818576600,청학동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.42501983,126.66431938,37.42501983,126.66431938,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_617fd57767ad358e,‘(A)비지팅엔젤스 인천서구방문요양지점,서구,심곡동,인천광역시 서구 서곶로332번길 2 102호 (심곡동),노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,서곶로332번길,2,0,2827510500102780000,서해구,심곡동,2827553000,연희동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.54719495,126.67731104,37.54719495,126.67731104,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_6199fbe7d6fcb86a,미추홀동그라미,미추홀구,,인천광역시 미추홀구 석정로375번길 23,장애인복지,장애인 주간이용시설,주간이용,석정로375번길,23,0,2817710500100130038,미추홀구,주안동,2817766000,주안5동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46829387,126.67736104,37.46829387,126.67736104,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_619a9fa0d41f457d,금빛요양원,남동구,만수동,"인천광역시 남동구 하촌로 18, 4층 (만수동, 덕양빌딩)",노인복지,노인요양공동생활가정,의료복지 | 장기요양기관,하촌로,18,0,2820010300109800000,남동구,만수동,2820056000,만수1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.44975823,126.73118533,37.44975823,126.73118533,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_61b70e6ca6329d39,인천광역시 피해장애아동쉼터(여아),서구,,인천광역시 서구 비공개,장애인복지,피해장애아동쉼터,생활,,,,,,,,,road_not_parsed,,none,0,0,,,,,,,none,private_analysis_only,true
fac_61c115de4ec8a685,(100세건강)재가노인복지센터,계양구,,인천광역시 계양구 가현1길 24 2층,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,road_not_parsed,,none,0,0,,,,,,,none,private_analysis_only,true
fac_61e6ec8f0621e252,두드림노인복지센터,서구,심곡동,인천광역시 서구 심곡로 78 (심곡동),노인복지,재가장기요양기관 방문간호 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 복지용구 | 재가장기요양기관 주야간보호 | 주야간보호내치매전담1실,장기요양기관,심곡로,78,0,2827510500103050003,서해구,심곡동,2827553000,연희동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.54187762,126.67824279,37.54187762,126.67824279,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_61f06cc2265f626b,국손장애인,남동구,,인천광역시 남동구 용천로97번길3,장애인복지,장애인 주간이용시설,주간이용,용천로97번길,3,0,2820010100100700080,남동구,구월동,2820052000,구월2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45807754,126.71465145,37.45807754,126.71465145,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_620d44eec337e2a8,가나안노인복지센터,미추홀구,학익동,"인천광역시 미추홀구 소성로 232, 2층 동측호 (학익동)",노인복지,방문목욕 | 방문요양 | 복지용구 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 복지용구,장기요양기관 | 재가복지,소성로,232,0,2817710300106720002,미추홀구,학익동,2817758000,학익1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,3,1,,,37.43917544,126.67327394,37.43917544,126.67327394,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_620f4f8d71023f5f,'(A)비지팅엔젤스 인천검단방문요양지점,서구,왕길동,"인천광역시 서구 봉수대로1440번길 45 307호 (왕길동, 신명프라자)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,봉수대로1440번길,45,0,2829010900106340001,검단구,왕길동,2829055000,오류왕길동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,18,,,37.60294891,126.65310093,37.60294891,126.65310093,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_621a88691b4d3256,예은요양원,남동구,논현동,"인천광역시 남동구 청능대로 581, 10층 1001호 (논현동, 광성프라자)",노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,청능대로,581,0,2820011000106310008,남동구,논현동,2820070000,논현2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.40127343,126.72358803,37.40127343,126.72358803,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_622d339861534c7b,포근한재가요양센터,계양구,선주지동,인천광역시 계양구 선주로 34번길 3 (선주지동),노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,선주로34번길,3,0,2824511600101210006,계양구,선주지동,2824571000,계양1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.58014992,126.74501772,37.58014992,126.74501772,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_6235c2b864b648a5,남동엔젤스노인복지센터,남동구,간석동,"인천광역시 남동구 백범로 370, 204호(간석동)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,백범로,370,0,2820010200101130005,남동구,간석동,2820055000,간석3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46646838,126.71010445,37.46646838,126.71010445,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_624f22806609750f,계양구 다함께돌봄센터,계양구,,"인천광역시 계양구 양지로 138, 4층",아동·돌봄,다함께돌봄센터,이용,양지로,138,0,2824511100104970009,계양구,귤현동,2824573000,계양3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.56732785,126.74867465,37.56732785,126.74867465,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_6257166d71fadca3,만수요양원,남동구,만수동,인천광역시 남동구 인주대로888번길 20 (만수동),노인복지,노인요양시설 | 노인요양시설(개정법) | 치매전담실가형1실 | 치매전담실가형2실,의료복지 | 장기요양기관,인주대로888번길,20,0,2820010300110730010,남동구,만수동,2820058300,만수6동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.44738801,126.73542072,37.44738801,126.73542072,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_6261e389ff7315e9,튼튼재가복지센터,미추홀구,용현동,"인천광역시 미추홀구 인하로 172, 1층 (용현동)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,인하로,172,0,2817710200100370004,미추홀구,용현동,2817754000,용현1.4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.44879517,126.6669765,37.44879517,126.6669765,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_62791e8e323aaf25,연수허브주간보호센터,연수구,,인천광역시 연수구 선학로14,장애인복지,주간이용시설,이용,선학로,14,0,2818510200103470000,연수구,선학동,2818575000,선학동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,24,35,,,37.41853919,126.69599078,37.41853919,126.69599078,juso_pnu_vworld_representative_point,private_analysis_only,true
